Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:60680000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
60680000;2;28/06/2019;01/01/1900 12:34;305;"83,0";"55,5";"110,0";"70,6";"0,506";"1,55";Robson/Adolfo;16
60680000;1;28/06/2019;01/01/1900 12:34;305;"83,0";"55,527";"109,773";"70,637";"0,506";"1,554";Robson/Adolfo;16
60680000;2;08/05/2019;01/01/1900 11:11;304;"134,0";"106,0";"145,0";"73,2";"0,729";"1,98";Robson/Adolfo;16
60680000;1;08/05/2019;01/01/1900 11:11;304;"134,0";"106,034";"145,354";"73,232";"0,729";"1,984";Robson/Adolfo;16
60680000;2;21/02/2019;01/01/1900 09:27;303;"178,0";"158,0";"177,0";"71,6";"0,892";"2,48";Adolfo;4
60680000;1;21/02/2019;01/01/1900 09:27;303;"178,0";"158,0";"177,2";"71,6";"0,892";"2,48";Adolfo;4
60680000;2;05/12/2018;01/01/1900 09:08;302;"159,0";"134,0";"163,0";"71,2";"0,823";"2,29";Indimar/Thiago/Gislaine;16
60680000;1;05/12/2018;01/01/1900 09:08;302;"159,0";"133,977";"162,954";"71,219";"0,823";"2,288";Indimar/Thiago/Gislaine;16
60680000;2;23/10/2018;01/01/1900 08:36;301;"123,0";"74,6";"129,0";"70,2";"0,58";"1,83";Indimar/Gislaine;16
60680000;1;23/10/2018;01/01/1900 08:36;301;"123,0";"74,628";"128,58";"70,243";"0,58";"1,83";Indimar/Gislaine;16
60680000;2;13/08/2018;01/01/1900 10:24;300;"65,0";"43,0";"106,0";"73,2";"0,407";"1,44";"Indimar/Aryane/Adolfo,";16
60680000;1;13/08/2018;01/01/1900 10:24;300;"65,0";"43,011";"106,123";"73,209";"0,407";"1,44";"Indimar/Aryane/Adolfo,";16
60680000;2;26/06/2018;01/01/1900 08:26;299;"89,0";"62,1";"104,0";"71,4";"0,595";"1,48";Adolfo / Antonio Leandro;16
60680000;1;26/06/2018;01/01/1900 08:26;299;"89,0";"62,11";"104,406";"71,415";"0,595";"1,48";Adolfo / Antonio Leandro;16
60680000;2;25/04/2018;01/01/1900 10:30;298;"162,0";"144,0";"167,0";"71,7";"0,864";"2,33";Indimar/Robson;16
60680000;1;25/04/2018;01/01/1900 10:30;298;"162,0";"144,356";"167,151";"71,72";"0,864";"2,33";Indimar/Robson;16
60680000;2;16/02/2018;01/01/1900 11:41;297;"139,0";"107,0";"156,0";"71,3";"0,686";"2,18";Rafael / Indimar / Paulo;16
60680000;1;16/02/2018;01/01/1900 11:41;297;"139,0";"106,848";"155,73";"71,313";"0,686";"2,18";Rafael / Indimar / Paulo;16
60680000;2;28/11/2017;01/01/1900 10:05;296;"136,0";"105,0";"105,0";"90,5";"1,0";"1,16";"Indimar/Alexandre,";16
60680000;1;28/11/2017;01/01/1900 10:05;296;"136,0";"104,61";"104,8";"90,54";"1,0";"1,16";"Indimar/Alexandre,";16
60680000;2;06/11/2017;01/01/1900 18:58;295;"127,0";"87,3";"96,6";"80,2";"0,913";"1,2";;
60680000;1;06/11/2017;01/01/1900 18:58;295;"127,0";"87,26";"96,55";"80,21";"0,913";"1,2";;0
60680000;2;28/08/2017;01/01/1900 07:41;294;"30,0";"21,1";"82,8";"69,0";"0,255";"1,2";Paulo/Placídio;16
60680000;1;28/08/2017;01/01/1900 07:41;294;"30,0";"21,1";"82,8";"69,01";"1,21";"2,06";Paulo/Placídio;16
60680000;1;28/08/2017;01/01/1900 07:41;4589;"30,0";"21,078";"82,822";"69,015";"1,21";"2,06";Paulo/Placídio;16
60680000;2;27/06/2017;01/01/1900 09:02;293;"60,0";"38,3";"101,0";"70,3";"0,377";"1,44";Indimar/Robson;16
60680000;1;27/06/2017;01/01/1900 09:02;293;"60,0";"38,277";"101,41";"70,26";"0,377";"1,44";Indimar/Robson;16
60680000;2;18/04/2017;01/01/1900 08:34;292;"102,0";"73,9";"115,0";"68,5";"0,641";"1,68";;16
60680000;1;18/04/2017;01/01/1900 08:34;292;"102,0";"73,89";"115,335";"68,474";"0,641";"1,68";;16
60680000;2;03/02/2017;01/01/1900 12:39;291;"115,0";"99,7";"143,0";"71,6";"0,686";"1,99";;
60680000;1;03/02/2017;01/01/1900 12:39;291;"115,0";"99,729";"142,939";"71,56";"0,686";"1,99";;
60680000;2;19/10/2016;01/01/1900 09:19;290;"31,0";"21,1";"84,4";"71,4";"0,25";"1,13";;
60680000;1;19/10/2016;01/01/1900 09:19;290;"31,0";"21,084";"84,44";"71,404";"0,25";"1,13";;
60680000;2;18/07/2016;01/01/1900 08:35;289;"55,0";"32,9";"101,0";"71,3";"0,326";"1,41";;
60680000;1;18/07/2016;01/01/1900 08:35;289;"55,0";"32,886";"100,814";"71,331";"0,326";"1,41";;
60680000;2;23/03/2016;01/01/1900 10:45;288;"156,0";"139,0";"170,0";"71,7";"0,818";"2,38";;
60680000;1;23/03/2016;01/01/1900 10:45;288;"156,0";"139,316";"170,395";"71,704";"0,818";"2,38";;
60680000;2;28/10/2015;01/01/1900 10:02;287;"53,0";"35,4";"86,9";"70,8";"0,407";"1,23";;
60680000;1;28/10/2015;01/01/1900 10:02;287;"53,0";"35,352";"86,876";"70,815";"0,407";"1,23";;
60680000;2;04/08/2015;01/01/1900 13:54;286;"84,0";"62,9";"124,0";"71,2";"0,506";"1,75";;
60680000;1;04/08/2015;01/01/1900 13:54;286;"84,0";"62,938";"124,477";"71,234";"0,506";"1,75";;
60680000;2;24/03/2015;01/01/1900 09:37;285;"343,0";"437,0";"298,0";"76,1";"1,47";"3,92";;
60680000;1;24/03/2015;01/01/1900 09:37;285;"343,0";"436,706";"298,191";"76,094";"1,465";"3,92";;
60680000;2;13/11/2014;01/01/1900 10:20;284;"107,0";"86,136";"127,408";"71,99";"0,677";"1,77";;
60680000;1;13/11/2014;01/01/1900 10:20;284;"107,0";"86,136";"127,408";"71,99";"0,677";"1,77";;
60680000;2;22/07/2014;01/01/1900 09:00;283;"94,0";"71,186";"128,45";"71,2";"0,554";"1,8";;
60680000;1;22/07/2014;01/01/1900 09:00;283;"94,0";"71,186";"128,45";"71,2";"0,554";"1,8";;
60680000;2;19/03/2014;01/01/1900 08:50;282;"185,0";"180,839";"189,7";"71,4";"0,953";"2,66";;
60680000;1;19/03/2014;01/01/1900 08:50;282;"185,0";"180,839";"189,7";"71,4";"0,953";"2,66";;
60680000;2;15/11/2013;01/01/1900 09:00;281;"122,0";"108,121";"148,12";"71,3";"0,73";"2,08";;
60680000;1;15/11/2013;01/01/1900 09:00;281;"122,0";"108,121";"148,12";"71,3";"0,73";"2,08";;
60680000;2;09/04/2013;01/01/1900 09:20;280;"255,0";"312,724";"251,02";"73,0";"1,246";"3,44";;
60680000;1;09/04/2013;01/01/1900 09:20;280;"255,0";"312,724";"251,02";"73,0";"1,246";"3,44";;
60680000;2;13/11/2012;01/01/1900 10:25;279;"148,0";"137,917";"168,51";"71,7";"0,818";"2,35";;
60680000;1;13/11/2012;01/01/1900 10:25;279;"148,0";"137,917";"168,51";"71,7";"0,818";"2,35";;
60680000;2;03/09/2012;01/01/1900 09:20;278;"71,0";"47,353";"110,62";"70,6";"0,428";"1,57";;
60680000;1;03/09/2012;01/01/1900 09:20;278;"71,0";"47,353";"110,62";"70,6";"0,428";"1,57";;
60680000;2;26/05/2012;01/01/1900 09:10;277;"151,0";"130,02";"165,95";"71,3";"0,785";"2,33";;
60680000;1;26/05/2012;01/01/1900 09:10;277;"151,0";"130,02";"165,95";"71,3";"0,785";"2,33";;
60680000;2;19/10/2011;01/01/1900 10:00;276;"148,0";"116,718";"166,872";"71,7";"0,699";"2,33";;
60680000;1;19/10/2011;01/01/1900 10:00;276;"148,0";"116,718";"166,872";"71,7";"0,699";"2,33";;
60680000;2;04/10/2010;01/01/1900 10:20;275;"69,0";"48,442";"109,67";"70,2";"0,441";"1,56";;
60680000;1;04/10/2010;01/01/1900 10:20;275;"69,0";"48,442";"109,67";"70,2";"0,441";"1,56";;
60680000;2;16/06/2010;01/01/1900 10:00;274;"119,0";"103,259";"148,0";"71,5";"0,698";"2,07";;
60680000;1;16/06/2010;01/01/1900 10:00;274;"119,0";"103,259";"148,0";"71,5";"0,698";"2,07";;
60680000;2;03/11/2009;01/01/1900 09:45;273;"183,0";"187,214";"191,26";"71,5";"0,979";"2,67";;
60680000;1;03/11/2009;01/01/1900 09:45;273;"183,0";"187,214";"191,26";"71,5";"0,979";"2,67";;
60680000;2;08/09/2009;01/01/1900 08:40;272;"90,0";"68,585";"120,69";"70,4";"0,568";"1,71";;
60680000;1;08/09/2009;01/01/1900 08:40;272;"90,0";"68,585";"120,69";"70,4";"0,568";"1,71";;
60680000;2;27/04/2009;01/01/1900 08:20;271;"171,0";"160,569";"179,511";"70,1";"0,894";"2,56";;
60680000;1;27/04/2009;01/01/1900 08:20;271;"171,0";"160,569";"179,511";"70,1";"0,894";"2,56";;
60680000;2;14/11/2008;01/01/1900 08:15;270;"143,0";"126,395";"161,23";"70,0";"0,784";"2,3";;
60680000;1;14/11/2008;01/01/1900 08:15;270;"143,0";"126,395";"161,23";"70,0";"0,784";"2,3";;
60680000;2;23/07/2008;01/01/1900 08:50;269;"122,0";"106,89";"156,38";"70,8";"0,683";"2,2";;
60680000;1;23/07/2008;01/01/1900 08:50;269;"122,0";"106,89";"156,38";"70,8";"0,683";"2,2";;
60680000;2;19/09/2007;01/01/1900 09:00;268;"49,0";"39,027";"101,29";"69,9";"0,385";"1,45";;
60680000;1;19/09/2007;01/01/1900 09:00;268;"49,0";"39,027";"101,29";"69,9";"0,385";"1,45";;
60680000;2;11/05/2007;01/01/1900 10:20;267;"149,0";"145,818";"169,34";"71,2";"0,861";"2,38";;
60680000;1;11/05/2007;01/01/1900 10:20;267;"149,0";"145,818";"169,34";"71,2";"0,861";"2,38";;
60680000;2;02/09/2005;01/01/1900 11:10;266;"56,0";"39,398";"96,5";"66,8";"0,408";"1,44";;
60680000;1;02/09/2005;01/01/1900 11:10;266;"56,0";"39,398";"96,5";"66,8";"0,408";"1,44";;
60680000;2;25/11/2004;01/01/1900 08:10;265;"89,0";"70,793";"119,26";"67,3";"0,594";"1,77";;
60680000;1;25/11/2004;01/01/1900 08:10;265;"89,0";"70,793";"119,26";"67,3";"0,594";"1,77";;
60680000;2;01/09/2004;01/01/1900 09:30;264;"82,0";"64,112";"115,03";"67,0";"0,557";"1,72";;
60680000;1;01/09/2004;01/01/1900 09:30;264;"82,0";"64,112";"115,03";"67,0";"0,557";"1,72";;
60680000;2;10/11/2003;01/01/1900 10:10;263;"120,0";"109,398";"146,83";"70,0";"0,745";"2,1";;
60680000;1;10/11/2003;01/01/1900 10:10;263;"120,0";"109,398";"146,83";"70,0";"0,745";"2,1";;
60680000;2;06/08/2003;01/01/1900 08:30;262;"72,0";"55,656";"110,54";"69,0";"0,503";"1,6";;
60680000;1;06/08/2003;01/01/1900 08:30;262;"72,0";"55,656";"110,54";"69,0";"0,503";"1,6";;
60680000;2;12/12/2002;01/01/1900 08:30;261;"79,0";"59,258";"116,52";"69,6";"0,508";"1,67";;
60680000;1;12/12/2002;01/01/1900 08:30;261;"79,0";"59,258";"116,52";"69,6";"0,508";"1,67";;
60680000;2;27/09/2002;01/01/1900 08:30;260;"70,0";"64,257";"107,11";"70,6";"0,6";"1,52";;
60680000;1;27/09/2002;01/01/1900 08:30;260;"70,0";"64,257";"107,11";"70,6";"0,6";"1,52";;
60680000;2;23/05/2002;01/01/1900 07:45;259;"130,0";"108,679";"147,37";"69,7";"0,737";"2,11";;
60680000;1;23/05/2002;01/01/1900 07:45;259;"130,0";"108,679";"147,37";"69,7";"0,737";"2,11";;
60680000;2;05/02/2002;01/01/1900 09:00;258;"241,0";"266,875";"221,75";"71,0";"1,203";"3,12";;
60680000;1;05/02/2002;01/01/1900 09:00;258;"241,0";"266,875";"221,75";"71,0";"1,203";"3,12";;
60680000;2;25/10/2001;01/01/1900 09:40;257;"114,0";"90,301";"136,43";"69,2";"0,662";"1,97";;
60680000;1;25/10/2001;01/01/1900 09:40;257;"114,0";"90,301";"136,43";"69,2";"0,662";"1,97";;
60680000;2;26/07/2001;01/01/1900 08:00;256;"78,0";"56,508";"112,43";"69,9";"0,503";"1,61";;
60680000;1;26/07/2001;01/01/1900 08:00;256;"78,0";"56,508";"112,43";"69,9";"0,503";"1,61";;
60680000;2;24/01/2001;01/01/1900 10:45;255;"188,0";"192,235";"196,03";"70,2";"0,981";"2,79";;
60680000;1;24/01/2001;01/01/1900 10:45;255;"188,0";"192,235";"196,03";"70,2";"0,981";"2,79";;
60680000;2;11/10/2000;01/01/1900 08:30;253;"61,0";"45,74";"101,15";"66,6";"0,452";"1,52";;
60680000;1;11/10/2000;01/01/1900 08:30;253;"61,0";"45,74";"101,15";"66,6";"0,452";"1,52";;
60680000;2;27/07/2000;01/01/1900 07:00;252;"92,0";"68,9";"119,0";"67,0";"0,579";"1,78";;
60680000;1;27/07/2000;01/01/1900 07:00;252;"92,0";"68,9";"119,0";"67,0";"0,579";"1,78";;
60680000;2;18/05/2000;01/01/1900 07:00;251;"131,0";"122,0";"153,0";"71,0";"0,796";"2,15";;
60680000;1;18/05/2000;01/01/1900 07:00;251;"131,0";"122,0";"153,0";"71,0";"0,796";"2,15";;
60680000;2;18/01/2000;01/01/1900 07:00;240;"171,0";"173,0";"180,8";"71,1";"0,956";"2,54";;
60680000;1;18/01/2000;01/01/1900 07:00;240;"171,0";"173,0";"180,8";"71,1";"0,956";"2,54";;
60680000;2;23/11/1999;01/01/1900 07:00;250;"90,0";"75,7";"121,1";"69,7";"0,625";"1,74";;
60680000;1;23/11/1999;01/01/1900 07:00;250;"90,0";"75,7";"121,1";"69,7";"0,625";"1,74";;
60680000;2;30/08/1999;01/01/1900 07:00;249;"23,0";"19,9";"74,65";"68,0";"0,267";"1,1";;
60680000;1;30/08/1999;01/01/1900 07:00;249;"23,0";"19,9";"74,65";"68,0";"0,267";"1,1";;
60680000;2;27/05/1999;01/01/1900 07:00;248;"84,0";"66,0";"119,3";"69,2";"0,553";"1,72";;
60680000;1;27/05/1999;01/01/1900 07:00;248;"84,0";"66,0";"119,3";"69,2";"0,553";"1,72";;
60680000;2;22/02/1999;01/01/1900 07:00;247;"107,0";"86,8";"131,8";"69,5";"0,659";"1,9";;
60680000;1;22/02/1999;01/01/1900 07:00;247;"107,0";"86,8";"131,8";"69,5";"0,659";"1,9";;
60680000;2;21/08/1998;01/01/1900 07:00;245;"56,0";"39,7";"100,8";"69,1";"0,394";"1,46";;
60680000;1;21/08/1998;01/01/1900 07:00;245;"56,0";"39,7";"100,8";"69,1";"0,394";"1,46";;
60680000;2;02/03/1998;01/01/1900 07:00;243;"215,0";"228,0";"216,1";"71,7";"1,055";"3,01";;
60680000;1;02/03/1998;01/01/1900 07:00;243;"215,0";"228,0";"216,1";"71,7";"1,055";"3,01";;
60680000;2;30/08/1997;01/01/1900 07:00;239;"85,0";"67,2";"122,3";"69,4";"0,55";"1,76";;
60680000;1;30/08/1997;01/01/1900 07:00;239;"85,0";"67,2";"122,3";"69,4";"0,55";"1,76";;
60680000;2;23/05/1997;01/01/1900 07:00;238;"184,0";"179,0";"190,3";"70,75";"0,941";"2,69";;
60680000;1;23/05/1997;01/01/1900 07:00;238;"184,0";"179,0";"190,3";"70,75";"0,941";"2,69";;
60680000;2;22/11/1996;01/01/1900 07:00;237;"162,0";"158,0";"170,3";"70,8";"0,927";"2,4";;
60680000;1;22/11/1996;01/01/1900 07:00;237;"162,0";"158,0";"170,3";"70,8";"0,927";"2,4";;
60680000;2;31/07/1996;01/01/1900 07:00;236;"52,0";"38,0";"98,89";"67,75";"0,385";"1,46";;
60680000;1;31/07/1996;01/01/1900 07:00;236;"52,0";"38,0";"98,89";"67,75";"0,385";"1,46";;
60680000;2;01/04/1996;01/01/1900 07:00;235;"162,0";"154,0";"175,4";"71,3";"0,877";"2,46";;
60680000;1;01/04/1996;01/01/1900 07:00;235;"162,0";"154,0";"175,4";"71,3";"0,877";"2,46";;
60680000;2;30/11/1995;01/01/1900 07:00;234;"89,0";"72,5";"122,9";"69,3";"0,59";"1,77";;
60680000;1;30/11/1995;01/01/1900 07:00;234;"89,0";"72,5";"122,9";"69,3";"0,59";"1,77";;
60680000;2;27/07/1995;01/01/1900 07:00;233;"92,0";"72,2";"124,6";"68,8";"0,579";"1,81";;
60680000;1;27/07/1995;01/01/1900 07:00;233;"92,0";"72,2";"124,6";"68,8";"0,579";"1,81";;
60680000;2;29/03/1995;01/01/1900 07:00;232;"218,0";"204,0";"207,1";"69,0";"0,985";"3,0";;
60680000;1;29/03/1995;01/01/1900 07:00;232;"218,0";"204,0";"207,1";"69,0";"0,985";"3,0";;
60680000;2;21/12/1994;01/01/1900 07:00;231;"164,0";"157,0";"175,4";"70,2";"0,894";"2,5";;
60680000;1;21/12/1994;01/01/1900 07:00;231;"164,0";"157,0";"175,4";"70,2";"0,894";"2,5";;
60680000;2;02/09/1994;01/01/1900 07:00;230;"89,0";"72,1";"122,1";"68,4";"0,59";"1,79";;
60680000;1;02/09/1994;01/01/1900 07:00;230;"89,0";"72,1";"122,1";"68,4";"0,59";"1,79";;
60680000;2;22/04/1994;01/01/1900 07:00;229;"251,0";"297,0";"240,3";"72,5";"1,238";"3,31";;
60680000;1;22/04/1994;01/01/1900 07:00;229;"251,0";"297,0";"240,3";"72,5";"1,238";"3,31";;
60680000;2;01/06/1992;01/01/1900 07:00;228;"151,0";"138,0";"163,6";"68,3";"0,844";"2,39";;
60680000;1;01/06/1992;01/01/1900 07:00;228;"151,0";"138,0";"163,6";"68,3";"0,844";"2,39";;
60680000;2;11/09/1990;01/01/1900 07:00;227;"71,0";"51,8";"106,5";"68,0";"0,486";"1,57";;
60680000;1;11/09/1990;01/01/1900 07:00;227;"71,0";"51,8";"106,5";"68,0";"0,486";"1,57";;
60680000;2;28/06/1989;01/01/1900 07:00;226;"100,0";"79,8";"127,7";"68,1";"0,625";"1,88";;
60680000;1;28/06/1989;01/01/1900 07:00;226;"100,0";"79,8";"127,7";"68,1";"0,625";"1,88";;
60680000;2;26/04/1989;01/01/1900 07:00;225;"149,0";"130,0";"159,7";"68,5";"0,813";"2,33";;
60680000;1;26/04/1989;01/01/1900 07:00;225;"149,0";"130,0";"159,7";"68,5";"0,813";"2,33";;
60680000;2;27/02/1989;01/01/1900 07:00;224;"203,0";"212,0";"201,9";"69,9";"1,05";"2,89";;
60680000;1;27/02/1989;01/01/1900 07:00;224;"203,0";"212,0";"201,9";"69,9";"1,05";"2,89";;
60680000;2;29/09/1988;01/01/1900 07:00;223;"85,0";"63,0";"118,7";"67,7";"0,531";"1,75";;
60680000;1;29/09/1988;01/01/1900 07:00;223;"85,0";"63,0";"118,7";"67,7";"0,531";"1,75";;
60680000;2;26/07/1988;01/01/1900 07:00;222;"130,0";"109,0";"149,2";"68,5";"0,731";"2,18";;
60680000;1;26/07/1988;01/01/1900 07:00;222;"130,0";"109,0";"149,2";"68,5";"0,731";"2,18";;
60680000;2;28/04/1988;01/01/1900 07:00;221;"284,0";"352,0";"253,0";"72,0";"1,393";"3,51";;
60680000;1;28/04/1988;01/01/1900 07:00;221;"284,0";"352,0";"253,0";"72,0";"1,393";"3,51";;
60680000;2;16/02/1988;01/01/1900 07:00;220;"322,0";"429,0";"284,0";"74,0";"1,509";"3,83";;
60680000;1;16/02/1988;01/01/1900 07:00;220;"322,0";"429,0";"284,0";"74,0";"1,509";"3,83";;
60680000;2;15/12/1987;01/01/1900 07:00;219;"239,0";"258,0";"224,2";"69,3";"1,149";"3,24";;
60680000;1;15/12/1987;01/01/1900 07:00;219;"239,0";"258,0";"224,2";"69,3";"1,149";"3,24";;
60680000;2;26/10/1987;01/01/1900 07:00;218;"124,0";"93,7";"141,0";"67,0";"0,664";"2,1";;
60680000;1;26/10/1987;01/01/1900 07:00;218;"124,0";"93,7";"141,0";"67,0";"0,664";"2,1";;
60680000;2;26/08/1987;01/01/1900 07:00;217;"89,0";"62,0";"118,9";"65,7";"0,521";"1,81";;
60680000;1;26/08/1987;01/01/1900 07:00;217;"89,0";"62,0";"118,9";"65,7";"0,521";"1,81";;
60680000;2;01/06/1987;01/01/1900 07:00;216;"149,0";"130,0";"162,6";"68,5";"0,803";"2,37";;
60680000;1;01/06/1987;01/01/1900 07:00;216;"149,0";"130,0";"162,6";"68,5";"0,803";"2,37";;
60680000;2;22/12/1986;01/01/1900 07:00;215;"107,0";"86,2";"130,7";"68,0";"0,659";"1,92";;
60680000;1;22/12/1986;01/01/1900 07:00;215;"107,0";"86,2";"130,7";"68,0";"0,659";"1,92";;
60680000;2;25/10/1986;01/01/1900 07:00;214;"105,0";"86,3";"135,6";"68,0";"0,637";"1,99";;
60680000;1;25/10/1986;01/01/1900 07:00;214;"105,0";"86,3";"135,6";"68,0";"0,637";"1,99";;
60680000;2;28/07/1986;01/01/1900 07:00;213;"98,0";"63,7";"122,5";"68,0";"0,519";"1,8";;
60680000;1;28/07/1986;01/01/1900 07:00;213;"98,0";"63,7";"122,5";"68,0";"0,519";"1,8";;
60680000;2;28/05/1986;01/01/1900 07:00;212;"130,0";"107,0";"148,8";"68,2";"0,718";"2,18";;
60680000;1;28/05/1986;01/01/1900 07:00;212;"130,0";"107,0";"148,8";"68,2";"0,718";"2,18";;
60680000;2;26/03/1986;01/01/1900 07:00;211;"238,0";"256,0";"225,1";"70,4";"1,137";"3,2";;
60680000;1;26/03/1986;01/01/1900 07:00;211;"238,0";"256,0";"225,1";"70,4";"1,137";"3,2";;
60680000;2;18/12/1985;01/01/1900 07:00;210;"129,0";"105,0";"147,3";"68,5";"0,714";"2,15";;
60680000;1;18/12/1985;01/01/1900 07:00;210;"129,0";"105,0";"147,3";"68,5";"0,714";"2,15";;
60680000;2;24/10/1985;01/01/1900 07:00;209;"94,0";"67,6";"121,4";"67,9";"0,557";"1,79";;
60680000;1;24/10/1985;01/01/1900 07:00;209;"94,0";"67,6";"121,4";"67,9";"0,557";"1,79";;
60680000;2;24/07/1985;01/01/1900 07:00;208;"112,0";"91,1";"139,9";"68,2";"0,651";"2,05";;
60680000;1;24/07/1985;01/01/1900 07:00;208;"112,0";"91,1";"139,9";"68,2";"0,651";"2,05";;
60680000;2;29/05/1985;01/01/1900 07:00;207;"153,0";"136,0";"165,1";"69,0";"0,823";"2,39";;
60680000;1;29/05/1985;01/01/1900 07:00;207;"153,0";"136,0";"165,1";"69,0";"0,823";"2,39";;
60680000;2;22/03/1985;01/01/1900 07:00;206;"240,0";"263,0";"228,8";"70,0";"1,148";"3,27";;
60680000;1;22/03/1985;01/01/1900 07:00;206;"240,0";"263,0";"228,8";"70,0";"1,148";"3,27";;
