Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:60635000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
60635000;2;06/12/2019;01/01/1900 11:23;408;"180,0";"12,8";"26,4";"16,6";"0,484";"1,58";Luis/Vercon;16
60635000;1;06/12/2019;01/01/1900 11:23;408;"180,0";"12,791";"26,427";"16,626";"0,484";"1,58";Luis/Vercon;16
60635000;2;16/09/2019;01/01/1900 11:55;407;"14,0";"0,658";"3,92";"11,4";"0,168";"0,34";Luis Carlos/Verson;10
60635000;1;16/09/2019;01/01/1900 11:55;407;"14,0";"0,6578";"3,917";"11,4";"0,1679";"0,344";Luis Carlos/Verson;10
60635000;2;10/06/2019;01/01/1900 10:13;406;"37,0";"2,06";"6,85";"12,2";"0,3";"0,56";Luis Carlos/Wallace;10
60635000;1;10/06/2019;01/01/1900 10:13;406;"37,0";"2,0575";"6,853";"12,2";"0,3002";"0,562";Luis Carlos/Wallace;10
60635000;2;19/03/2019;01/01/1900 10:47;405;"82,0";"7,7";"12,7";"13,0";"0,607";"0,98";LUIS/ALDREI;14
60635000;1;19/03/2019;01/01/1900 10:47;405;"82,0";"7,7";"12,68";"13,0";"0,607";"0,98";LUIS/ALDREI;14
60635000;2;29/11/2018;01/01/1900 09:31;404;"41,0";"2,43";"7,18";"12,2";"0,339";"0,59";Wallace/Luis;10
60635000;1;29/11/2018;01/01/1900 09:31;404;"41,0";"2,4294";"7,175";"12,2";"0,3386";"0,588";Wallace/Luis;10
60635000;2;12/09/2018;01/01/1900 10:51;403;"13,0";"0,738";"3,88";"10,8";"0,19";"0,36";"Luis e Wallace,";10
60635000;1;12/09/2018;01/01/1900 10:51;403;"13,0";"0,738";"3,88";"10,8";"0,19";"0,36";"Luis e Wallace,";10
60635000;1;12/09/2018;01/01/1900 10:51;401;"13,0";"0,738";"3,878";"10,8";"0,1903";"0,359";"Luis e Wallace,";10
60635000;2;12/06/2018;01/01/1900 10:45;402;"34,0";"2,17";"6,57";"12,0";"0,33";"0,55";Luis Carlos/ Wallace;14
60635000;1;12/06/2018;01/01/1900 10:45;402;"34,0";"2,169";"6,57";"12,0";"0,33";"0,55";Luis Carlos/ Wallace;14
60635000;2;20/03/2018;01/01/1900 09:56;401;"75,0";"5,61";"11,8";"13,0";"0,475";"0,91";Luis Carlos/Jessivan;14
60635000;1;20/03/2018;01/01/1900 09:56;401;"75,0";"5,607";"11,8";"13,0";"0,475";"0,91";Luis Carlos/Jessivan;14
60635000;2;30/11/2017;01/01/1900 10:45;400;"54,0";"5,13";"8,84";"13,0";"0,581";"0,68";"Luis Oliveira e Machado Menezes,";14
60635000;1;30/11/2017;01/01/1900 10:45;400;"50,0";"5,13";"8,84";"13,0";"0,581";"0,68";"Luis Oliveira e Machado Menezes,";14
60635000;2;31/08/2017;01/01/1900 10:56;399;"12,0";"0,688";"4,16";"11,6";"0,165";"0,36";Luis e Leandro;10
60635000;1;31/08/2017;01/01/1900 10:56;399;"12,0";"0,688";"4,16";"11,6";"0,165";"0,359";Luis e Leandro;10
60635000;2;13/06/2017;01/01/1900 08:16;398;"30,0";"1,71";"6,05";"12,0";"0,283";"0,5";Luis/Leandro;10
60635000;1;13/06/2017;01/01/1900 08:16;398;"30,0";"1,7109";"6,046";"12,0";"0,283";"0,504";Luis/Leandro;10
60635000;2;10/03/2017;01/01/1900 10:34;397;"44,0";"2,49";"7,35";"11,8";"0,338";"0,62";;
60635000;1;10/03/2017;01/01/1900 10:34;397;"44,0";"2,4859";"7,35";"11,8";"0,3382";"0,623";;
60635000;2;10/10/2016;01/01/1900 08:36;396;"20,0";"1,08";"5,38";"12,4";"0,201";"0,43";;
60635000;1;10/10/2016;01/01/1900 08:36;396;"20,0";"1,08";"5,38";"12,4";"0,201";"0,43";;
60635000;2;12/07/2016;01/01/1900 13:52;395;"22,0";"1,14";"5,68";"12,4";"0,2";"0,46";;
60635000;1;12/07/2016;01/01/1900 13:52;395;"22,0";"1,14";"5,68";"12,4";"0,2";"0,46";;
60635000;2;21/03/2016;01/01/1900 09:39;394;"56,0";"4,02";"8,9";"13,3";"0,452";"0,67";;
60635000;1;21/03/2016;01/01/1900 09:39;394;"56,0";"4,019";"8,898";"13,3";"0,452";"0,67";;
60635000;2;16/11/2015;01/01/1900 14:33;393;"42,0";"3,03";"8,54";"13,0";"0,354";"0,66";;
60635000;1;16/11/2015;01/01/1900 14:33;393;"42,0";"3,0287";"8,543";"12,99";"0,354";"0,658";;
60635000;2;27/07/2015;01/01/1900 09:18;392;"41,0";"2,67";"7,56";"13,0";"0,354";"0,58";;
60635000;1;27/07/2015;01/01/1900 09:18;392;"41,0";"2,673";"7,559";"12,995";"0,354";"0,58";;
60635000;2;09/03/2015;01/01/1900 10:12;391;"60,0";"4,74";"9,95";"12,1";"0,477";"0,82";;
60635000;1;09/03/2015;01/01/1900 10:12;391;"60,0";"4,742";"9,946";"12,126";"0,477";"0,82";;
60635000;2;14/10/2014;01/01/1900 09:08;390;"20,0";"2,024";"4,89";"12,0";"0,414";"0,41";;
60635000;1;14/10/2014;01/01/1900 09:08;390;"20,0";"2,024";"4,89";"12,0";"0,414";"0,41";;
60635000;2;14/07/2014;01/01/1900 10:20;389;"39,0";"2,71";"6,861";"12,118";"0,396";"0,57";;
60635000;1;14/07/2014;01/01/1900 10:20;389;"39,0";"2,71";"6,861";"12,118";"0,396";"0,57";;
60635000;1;15/03/2014;01/01/1900 11:10;388;"91,0";"12,665";"14,18";"14,0";"0,893";"1,01";;
60635000;2;26/09/2013;01/01/1900 08:50;387;"33,0";"2,423";"5,941";"13,2";"0,408";"0,45";;
60635000;1;26/09/2013;01/01/1900 08:50;387;"33,0";"2,423";"5,941";"13,2";"0,408";"0,45";;
60635000;1;26/06/2013;01/01/1900 10:35;386;"58,0";"6,351";"9,095";"13,7";"0,698";"0,66";;
60635000;2;05/04/2013;01/01/1900 15:31;385;"95,0";"8,394";"14,4";"13,02";"0,581";"1,09";;
60635000;1;05/04/2013;01/01/1900 15:31;385;"95,0";"8,394";"14,4";"13,02";"0,581";"1,09";;
60635000;2;07/11/2012;01/01/1900 11:55;384;"37,0";"2,646";"8,15";"13,1";"0,325";"0,62";;
60635000;1;07/11/2012;01/01/1900 11:55;384;"37,0";"2,646";"8,15";"13,1";"0,325";"0,62";;
60635000;2;13/08/2012;01/01/1900 09:40;383;"49,0";"3,8";"10,45";"13,5";"0,364";"0,77";;
60635000;1;13/08/2012;01/01/1900 09:40;383;"49,0";"3,8";"10,45";"13,5";"0,364";"0,77";;
60635000;2;25/05/2012;01/01/1900 10:00;382;"77,0";"6,221";"12,22";"13,5";"0,509";"0,91";;
60635000;1;25/05/2012;01/01/1900 10:00;382;"77,0";"6,221";"12,22";"13,5";"0,509";"0,91";;
60635000;2;11/03/2012;01/01/1900 10:40;381;"114,0";"9,76";"18,08";"13,2";"0,54";"1,37";;
60635000;1;11/03/2012;01/01/1900 10:40;381;"114,0";"9,76";"18,08";"13,2";"0,54";"1,37";;
60635000;2;05/10/2011;01/01/1900 09:30;380;"84,0";"5,869";"15,07";"13,1";"0,389";"1,15";;
60635000;1;05/10/2011;01/01/1900 09:30;380;"84,0";"5,869";"15,07";"13,1";"0,389";"1,15";;
60635000;2;16/07/2011;01/01/1900 10:40;379;"66,0";"4,37";"12,14";"13,8";"0,36";"0,88";;
60635000;1;16/07/2011;01/01/1900 10:40;379;"66,0";"4,37";"12,14";"13,8";"0,36";"0,88";;
60635000;2;18/03/2011;01/01/1900 10:40;378;"123,0";"10,483";"18,47";"13,1";"0,568";"1,41";;
60635000;1;18/03/2011;01/01/1900 10:40;378;"123,0";"10,483";"18,47";"13,1";"0,568";"1,41";;
60635000;2;16/10/2010;01/01/1900 09:59;377;"52,0";"3,2801";"8,19";"14,6";"0,4005";"0,651";;
60635000;1;16/10/2010;01/01/1900 09:59;377;"52,0";"3,2801";"8,19";"14,6";"0,4005";"0,651";;
60635000;2;30/06/2010;01/01/1900 10:30;376;"42,0";"2,456";"6,17";"13,1";"0,398";"0,47";;
60635000;1;30/06/2010;01/01/1900 10:30;376;"42,0";"2,456";"6,17";"13,1";"0,398";"0,47";;
60635000;2;27/11/2009;01/01/1900 11:00;375;"128,0";"10,502";"17,18";"13,4";"0,611";"1,28";;
60635000;1;27/11/2009;01/01/1900 11:00;375;"128,0";"10,502";"17,18";"13,4";"0,611";"1,28";;
60635000;2;31/08/2009;01/01/1900 10:45;374;"40,0";"2,067";"6,63";"13,3";"0,312";"0,5";;
60635000;1;31/08/2009;01/01/1900 10:45;374;"40,0";"2,067";"6,63";"13,3";"0,312";"0,5";;
60635000;2;02/05/2009;01/01/1900 11:00;373;"76,0";"4,613";"10,25";"13,3";"0,452";"0,75";;
60635000;1;02/05/2009;01/01/1900 11:00;373;"76,0";"4,613";"10,25";"13,3";"0,452";"0,75";;
60635000;2;10/10/2008;01/01/1900 10:10;372;"38,0";"2,379";"7,01";"13,5";"0,339";"0,52";;
60635000;1;10/10/2008;01/01/1900 10:10;372;"38,0";"2,379";"7,01";"13,5";"0,339";"0,52";;
60635000;2;12/07/2008;01/01/1900 09:40;371;"44,0";"2,557";"7,08";"13,2";"0,361";"0,53";;
60635000;1;12/07/2008;01/01/1900 09:40;371;"44,0";"2,557";"7,08";"13,2";"0,361";"0,53";;
60635000;2;02/04/2008;01/01/1900 10:00;370;"82,0";"6,079";"11,35";"13,0";"0,535";"0,87";;
60635000;1;02/04/2008;01/01/1900 10:00;370;"82,0";"6,079";"11,35";"13,0";"0,535";"0,87";;
60635000;2;27/09/2007;01/01/1900 10:45;369;"32,0";"1,639";"5,53";"13,1";"0,296";"0,42";;
60635000;1;27/09/2007;01/01/1900 10:45;369;"32,0";"1,639";"5,53";"13,1";"0,296";"0,42";;
60635000;2;08/05/2007;01/01/1900 10:30;368;"69,0";"5,814";"10,92";"11,9506";"0,532";"0,81";;
60635000;1;08/05/2007;01/01/1900 10:30;368;"69,0";"5,814";"10,92";"31,4";"0,532";"0,81";;
60635000;2;25/08/2006;01/01/1900 08:50;367;"53,0";"3,166";"7,89";"13,4";"0,401";"0,59";;
60635000;1;25/08/2006;01/01/1900 08:50;367;"53,0";"3,166";"7,89";"13,4";"0,401";"0,59";;
60635000;2;19/08/2005;01/01/1900 09:35;366;"38,0";"2,03";"5,93";"13,0";"0,343";"0,46";;
60635000;1;19/08/2005;01/01/1900 09:35;366;"38,0";"2,032";"5,93";"13,0";"0,343";"0,46";;
60635000;2;26/11/2004;01/01/1900 10:10;365;"50,0";"3,216";"8,05";"12,25";"0,4";"0,66";;
60635000;1;26/11/2004;01/01/1900 10:10;365;"50,0";"3,216";"8,05";"12,25";"0,4";"0,66";;
60635000;2;13/08/2004;01/01/1900 09:50;364;"68,0";"4,199";"9,68";"13,0";"0,434";"0,74";;
60635000;1;13/08/2004;01/01/1900 09:50;364;"68,0";"4,199";"9,68";"13,0";"0,434";"0,74";;
60635000;2;21/10/2003;01/01/1900 10:10;363;"42,0";"2,139";"5,63";"12,85";"0,38";"0,44";;
60635000;1;21/10/2003;01/01/1900 10:10;363;"42,0";"2,139";"5,63";"12,85";"0,38";"0,44";;
60635000;2;28/07/2003;01/01/1900 11:30;362;"54,0";"3,261";"7,33";"12,8";"0,445";"0,57";;
60635000;1;28/07/2003;01/01/1900 11:30;362;"54,0";"3,261";"7,33";"12,8";"0,445";"0,57";;
60635000;2;19/04/2003;01/01/1900 10:30;361;"108,0";"8,595";"13,95";"13,0";"0,616";"1,07";;
60635000;1;19/04/2003;01/01/1900 10:30;361;"108,0";"8,595";"13,95";"13,0";"0,616";"1,07";;
60635000;2;24/01/2003;01/01/1900 12:30;360;"124,0";"9,405";"14,46";"12,4";"0,65";"1,17";;
60635000;1;24/01/2003;01/01/1900 12:30;360;"124,0";"9,405";"14,46";"12,4";"0,65";"1,17";;
60635000;2;24/10/2002;01/01/1900 10:45;359;"37,0";"1,521";"4,84";"12,8";"0,314";"0,38";;
60635000;1;24/10/2002;01/01/1900 10:45;159;"37,0";"1,521";"4,84";"12,8";"0,314";"0,38";;
60635000;2;10/07/2002;01/01/1900 11:30;158;"61,0";"3,635";"8,39";"12,8";"0,433";"0,65";;
60635000;1;10/07/2002;01/01/1900 11:30;158;"61,0";"3,635";"8,39";"12,8";"0,433";"0,65";;
60635000;2;29/03/2002;01/01/1900 10:30;357;"128,0";"9,875";"16,68";"13,9";"0,592";"1,2";;
60635000;1;29/03/2002;01/01/1900 10:30;357;"128,0";"9,875";"16,68";"13,9";"0,592";"1,2";;
60635000;2;14/11/2001;01/01/1900 10:30;356;"105,0";"7,003";"13,32";"13,0";"0,526";"1,02";;
60635000;1;14/11/2001;01/01/1900 10:30;356;"105,0";"7,003";"13,32";"13,0";"0,526";"1,02";;
60635000;2;30/04/2001;01/01/1900 11:30;352;"85,0";"5,672";"10,44";"12,4";"0,543";"0,84";;
60635000;1;30/04/2001;01/01/1900 11:30;354;"85,0";"5,672";"10,44";"12,4";"0,543";"0,84";;
60635000;2;19/02/2001;01/01/1900 09:40;351;"51,0";"2,881";"6,52";"12,4";"0,442";"0,53";;
60635000;1;19/02/2001;01/01/1900 09:40;355;"51,0";"2,881";"6,52";"12,4";"0,442";"0,53";;
60635000;2;21/11/2000;01/01/1900 10:45;350;"183,0";"16,4";"24,1";"17,4";"0,678";"1,39";;
60635000;1;21/11/2000;01/01/1900 10:45;353;"183,0";"16,4";"24,1";"17,4";"0,678";"1,39";;
60635000;2;17/08/2000;01/01/1900 07:00;349;"55,0";"3,29";"6,52";"12,0";"0,51";"0,54";;
60635000;1;17/08/2000;01/01/1900 07:00;352;"55,0";"3,29";"6,52";"12,0";"0,51";"0,54";;
60635000;2;09/06/2000;01/01/1900 07:00;348;"78,0";"5,21";"9,07";"12,2";"0,574";"0,74";;
60635000;1;09/06/2000;01/01/1900 07:00;351;"78,0";"5,21";"9,07";"12,2";"0,574";"0,74";;
60635000;2;19/02/2000;01/01/1900 07:00;347;"213,0";"19,3";"29,8";"18,0";"0,647";"1,65";;
60635000;1;19/02/2000;01/01/1900 07:00;350;"213,0";"19,3";"29,8";"18,0";"0,647";"1,65";;
60635000;2;11/02/2000;01/01/1900 07:00;346;"185,0";"16,7";"26,0";"17,5";"0,64";"1,48";;
60635000;1;11/02/2000;01/01/1900 07:00;349;"185,0";"16,7";"26,0";"17,5";"0,64";"1,48";;
60635000;2;24/11/1999;01/01/1900 07:00;345;"60,0";"2,96";"6,79";"12,1";"0,435";"0,56";;
60635000;1;24/11/1999;01/01/1900 07:00;348;"60,0";"2,96";"6,79";"12,1";"0,435";"0,56";;
60635000;2;20/08/1999;01/01/1900 07:00;344;"35,0";"1,42";"3,53";"11,3";"0,402";"0,31";;
60635000;1;20/08/1999;01/01/1900 07:00;347;"35,0";"1,42";"3,53";"11,3";"0,402";"0,31";;
60635000;2;17/05/1999;01/01/1900 07:00;343;"49,0";"2,48";"5,34";"11,6";"0,464";"0,46";;
60635000;1;17/05/1999;01/01/1900 07:00;346;"49,0";"2,48";"5,34";"11,6";"0,464";"0,46";;
60635000;2;23/02/1999;01/01/1900 07:00;342;"90,0";"5,62";"10,39";"13,0";"0,541";"0,8";;
60635000;1;23/02/1999;01/01/1900 07:00;345;"90,0";"5,62";"10,39";"13,0";"0,541";"0,8";;
60635000;2;18/08/1998;01/01/1900 07:00;343;"42,0";"1,78";"3,83";"10,8";"0,464";"0,35";;
60635000;2;18/08/1998;01/01/1900 07:00;340;"42,0";"1,78";"3,83";"10,8";"0,464";"0,35";;
60635000;1;18/08/1998;01/01/1900 07:00;343;"42,0";"1,78";"3,83";"10,8";"0,464";"0,35";;
60635000;2;17/02/1998;01/01/1900 07:00;338;"179,0";"15,6";"23,31";"17,2";"0,667";"1,35";;
60635000;2;17/02/1998;01/01/1900 07:00;341;"179,0";"15,6";"23,31";"17,2";"0,667";"1,35";;
60635000;1;17/02/1998;01/01/1900 07:00;341;"179,0";"15,6";"23,31";"17,2";"0,667";"1,35";;
60635000;2;15/08/1997;01/01/1900 07:00;337;"79,0";"5,54";"8,24";"12,0";"0,673";"0,69";;
60635000;1;15/08/1997;01/01/1900 07:00;337;"79,0";"5,54";"8,24";"12,0";"0,673";"0,69";;
60635000;2;20/05/1997;01/01/1900 07:00;336;"122,0";"9,24";"14,58";"14,5";"0,634";"1,0";;
60635000;1;20/05/1997;01/01/1900 07:00;336;"122,0";"9,24";"14,58";"14,5";"0,634";"1,0";;
60635000;2;25/11/1996;01/01/1900 07:00;335;"206,0";"20,8";"27,16";"18,0";"0,765";"1,51";;
60635000;1;25/11/1996;01/01/1900 07:00;335;"206,0";"20,8";"27,16";"18,0";"0,765";"1,51";;
60635000;2;10/08/1996;01/01/1900 07:00;334;"66,0";"2,91";"3,72";"10,5";"0,782";"0,35";;
60635000;1;10/08/1996;01/01/1900 07:00;334;"66,0";"2,91";"3,72";"10,5";"0,782";"0,35";;
60635000;2;01/04/1996;01/01/1900 07:00;333;"115,0";"8,11";"7,8";"9,0";"1,039";"0,87";;
60635000;1;01/04/1996;01/01/1900 07:00;333;"115,0";"8,11";"7,8";"9,0";"1,039";"0,87";;
60635000;2;12/12/1995;01/01/1900 07:00;332;"128,0";"9,3";"16,73";"16,5";"0,556";"1,01";;
60635000;1;12/12/1995;01/01/1900 07:00;332;"128,0";"9,3";"16,73";"16,5";"0,556";"1,01";;
60635000;2;29/09/1995;01/01/1900 07:00;331;"63,0";"2,98";"5,96";"13,3";"0,499";"0,45";;
60635000;1;29/09/1995;01/01/1900 07:00;331;"63,0";"2,98";"5,96";"13,3";"0,499";"0,45";;
60635000;2;17/06/1995;01/01/1900 07:00;329;"84,0";"4,41";"8,25";"13,8";"0,534";"0,6";;
60635000;2;17/06/1995;01/01/1900 07:00;330;"84,0";"4,6";"8,25";"13,8";"0,557";"0,6";;
60635000;1;17/06/1995;01/01/1900 07:00;329;"84,0";"4,41";"8,25";"13,8";"0,534";"0,6";;
60635000;1;17/06/1995;01/01/1900 07:00;330;"84,0";"4,6";"8,25";"13,8";"0,557";"0,6";;
60635000;2;24/03/1995;01/01/1900 07:00;328;"137,0";"10,2";"16,32";"15,3";"0,625";"1,07";;
60635000;1;24/03/1995;01/01/1900 07:00;328;"137,0";"10,2";"16,32";"15,3";"0,625";"1,07";;
60635000;2;18/11/1994;01/01/1900 07:00;327;"85,0";"4,64";"9,11";"13,7";"0,509";"0,66";;
60635000;1;18/11/1994;01/01/1900 07:00;327;"85,0";"4,64";"9,11";"13,7";"0,509";"0,66";;
60635000;2;19/07/1994;01/01/1900 07:00;326;"84,0";"4,63";"8,81";"13,7";"0,525";"0,64";;
60635000;1;19/07/1994;01/01/1900 07:00;326;"84,0";"4,63";"8,81";"13,7";"0,525";"0,64";;
60635000;2;20/08/1992;01/01/1900 07:00;325;"92,0";"4,81";"8,77";"12,5";"0,548";"0,7";;
60635000;1;20/08/1992;01/01/1900 07:00;325;"92,0";"4,81";"8,77";"12,5";"0,548";"0,7";;
60635000;2;18/08/1990;01/01/1900 07:00;324;"86,0";"4,19";"10,82";"15,35";"0,387";"0,7";;
60635000;1;18/08/1990;01/01/1900 07:00;324;"86,0";"4,19";"10,82";"15,35";"0,387";"0,7";;
60635000;2;18/09/1989;01/01/1900 07:00;323;"73,0";"2,59";"9,04";"15,7";"0,286";"0,58";;
60635000;1;18/09/1989;01/01/1900 07:00;323;"73,0";"2,59";"9,04";"15,7";"0,286";"0,58";;
60635000;2;30/06/1989;01/01/1900 07:00;322;"83,0";"3,58";"10,71";"16,2";"0,334";"0,66";;
60635000;1;30/06/1989;01/01/1900 07:00;322;"83,0";"3,58";"10,71";"16,2";"0,334";"0,66";;
60635000;2;13/04/1989;01/01/1900 07:00;321;"187,0";"15,7";"30,58";"18,9";"0,513";"1,62";;
60635000;1;13/04/1989;01/01/1900 07:00;321;"187,0";"15,7";"30,58";"18,9";"0,513";"1,62";;
60635000;2;10/01/1989;01/01/1900 07:00;320;"136,0";"10,5";"21,89";"17,9";"0,48";"1,22";;
60635000;1;10/01/1989;01/01/1900 07:00;320;"136,0";"10,5";"21,89";"17,9";"0,48";"1,22";;
60635000;2;11/08/1988;01/01/1900 07:00;319;"105,0";"6,16";"16,83";"17,4";"0,366";"0,97";;
60635000;1;11/08/1988;01/01/1900 07:00;319;"105,0";"6,16";"16,83";"17,4";"0,366";"0,97";;
60635000;2;24/06/1988;01/01/1900 07:00;318;"122,0";"7,94";"18,62";"17,8";"0,426";"1,04";;
60635000;1;24/06/1988;01/01/1900 07:00;318;"122,0";"7,94";"18,62";"17,8";"0,426";"1,04";;
60635000;2;23/04/1988;01/01/1900 07:00;317;"199,0";"20,1";"33,77";"19,1";"0,595";"1,77";;
60635000;1;23/04/1988;01/01/1900 07:00;317;"199,0";"20,1";"33,77";"19,1";"0,595";"1,77";;
60635000;2;29/01/1988;01/01/1900 07:00;316;"113,0";"6,87";"11,27";"10,35";"0,609";"1,09";;
60635000;1;29/01/1988;01/01/1900 07:00;316;"113,0";"6,87";"11,27";"10,35";"0,609";"1,09";;
60635000;2;27/11/1987;01/01/1900 07:00;315;"153,0";"10,0";"14,57";"9,5";"0,689";"1,53";;
60635000;1;27/11/1987;01/01/1900 07:00;315;"153,0";"10,0";"14,57";"9,5";"0,689";"1,53";;
60635000;2;31/08/1987;01/01/1900 07:00;314;"64,0";"2,29";"6,88";"9,9";"0,332";"0,7";;
60635000;1;31/08/1987;01/01/1900 07:00;314;"64,0";"2,29";"6,88";"9,9";"0,332";"0,7";;
60635000;2;14/05/1987;01/01/1900 07:00;313;"92,0";"4,55";"8,51";"10,0";"0,534";"0,85";;
60635000;1;14/05/1987;01/01/1900 07:00;313;"92,0";"4,55";"8,51";"10,0";"0,534";"0,85";;
60635000;2;06/04/1987;01/01/1900 07:00;312;"148,0";"11,2";"15,13";"12,9";"0,743";"1,17";;
60635000;1;06/04/1987;01/01/1900 07:00;312;"148,0";"11,2";"15,13";"12,9";"0,743";"1,17";;
60635000;2;31/01/1987;01/01/1900 07:00;311;"108,0";"7,3";"11,68";"10,5";"0,625";"1,11";;
60635000;1;31/01/1987;01/01/1900 07:00;311;"108,0";"7,3";"11,68";"10,5";"0,625";"1,11";;
60635000;2;14/11/1986;01/01/1900 07:00;310;"106,0";"6,41";"11,04";"10,7";"0,581";"1,03";;
60635000;1;14/11/1986;01/01/1900 07:00;310;"106,0";"6,41";"11,04";"10,7";"0,581";"1,03";;
60635000;2;19/08/1986;01/01/1900 07:00;309;"73,0";"3,25";"6,81";"10,2";"0,477";"0,67";;
60635000;1;19/08/1986;01/01/1900 07:00;309;"73,0";"3,25";"6,81";"10,2";"0,477";"0,67";;
60635000;2;13/06/1986;01/01/1900 07:00;308;"88,0";"4,88";"7,53";"10,2";"0,648";"0,74";;
60635000;1;13/06/1986;01/01/1900 07:00;308;"88,0";"4,88";"7,53";"10,2";"0,648";"0,74";;
60635000;2;13/03/1986;01/01/1900 07:00;307;"117,0";"8,85";"10,81";"10,5";"0,819";"1,03";;
60635000;1;13/03/1986;01/01/1900 07:00;307;"117,0";"8,85";"10,81";"10,5";"0,819";"1,03";;
60635000;2;29/01/1986;01/01/1900 07:00;306;"121,0";"8,68";"10,51";"10,2";"0,825";"1,03";;
60635000;1;29/01/1986;01/01/1900 07:00;306;"121,0";"8,68";"10,51";"10,2";"0,825";"1,03";;
60635000;2;08/11/1985;01/01/1900 07:00;305;"161,0";"14,1";"15,24";"12,7";"0,926";"1,2";;
60635000;1;08/11/1985;01/01/1900 07:00;305;"161,0";"14,1";"15,24";"12,7";"0,926";"1,2";;
60635000;2;31/08/1985;01/01/1900 07:00;304;"86,0";"3,53";"5,53";"10,8";"0,639";"0,51";;
60635000;1;31/08/1985;01/01/1900 07:00;304;"86,0";"3,53";"5,53";"10,8";"0,639";"0,51";;
60635000;2;01/07/1985;01/01/1900 07:00;303;"105,0";"6,45";"6,98";"10,7";"0,924";"0,65";;
60635000;1;01/07/1985;01/01/1900 07:00;303;"105,0";"6,45";"6,98";"10,7";"0,924";"0,65";;
60635000;2;01/04/1985;01/01/1900 07:00;302;"204,0";"21,5";"21,73";"14,9";"0,99";"1,46";;
60635000;1;01/04/1985;01/01/1900 07:00;302;"204,0";"21,5";"21,73";"14,9";"0,99";"1,46";;
