Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:60635000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
60635000;1;01/06/2023;;1;1;"2,9409";"2,4785";"2,7876";1;30;1;1;1;"0,0";0;"2,9409";"2,9409";"2,9409";"2,9409";"2,9409";"2,8736";"2,8736";"2,8736";"2,8736";"2,8736";"2,8736";"2,8736";"2,8736";"2,8736";"2,8736";"2,8736";"2,8736";"2,7403";"2,7403";"2,7403";"2,7072";"2,6742";"2,6742";"2,6414";"2,6086";"2,6086";"2,6086";"2,6086";"2,6086";"2,4785";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
60635000;1;01/05/2023;;1;1;"4,6611";"3,0085";"3,4543";1;26;1;1;1;"0,0";0;"4,6611";"4,3612";"4,2131";"4,0298";"3,9208";"3,8125";"3,8485";"3,5982";"3,5628";"3,5628";"3,5275";"3,5275";"3,4923";"3,4221";"3,4221";"3,2828";"3,2828";"3,2828";"3,2828";"3,2828";"3,1449";"3,1449";"3,1449";"3,1449";"3,0765";"3,0085";"3,0085";"3,0085";"3,0085";"3,0085";"3,0085";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60635000;1;01/04/2023;;1;1;"11,4339";"4,5105";"6,0497";13;18;2;2;2;;0;"4,6611";"4,8511";"7,3088";"8,253";"5,55";"5,1201";"4,8129";"5,7483";"5,5896";"6,3123";"6,4349";"6,3123";"11,4339";"7,3934";"6,231";"5,5896";"4,8893";"4,5105";"5,1201";"6,231";"4,9276";"4,8129";"9,0461";"6,231";"5,0429";"4,6611";"5,2755";"8,0359";"5,9081";"5,1976";;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;0
60635000;1;01/03/2023;;1;1;"19,8791";"4,5735";"7,7122";18;5;1;1;1;"0,0";0;"6,173";"6,3754";"7,2834";"5,5751";"4,5735";"4,7245";"6,3348";"9,6227";"7,4514";"5,5751";"5,1071";"5,301";"9,1783";"10,8001";"10,8001";"6,7847";"10,4345";"19,8791";"16,59";"11,4339";"8,6914";"7,6488";"6,8892";"8,0792";"6,6405";"5,9884";"4,9659";"4,9276";"5,0044";"4,8129";"5,4319";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60635000;1;01/02/2023;;1;1;"18,1565";"5,5358";"7,4155";11;18;1;1;1;"0,0";0;"7,5357";"5,9722";"5,6145";"5,6936";"5,9722";"6,8672";"7,7901";"8,5645";"8,8264";"13,389";"18,1565";"7,7475";"6,2943";"5,9722";"5,8126";"5,7332";"5,654";"5,5358";"5,5358";"5,9722";"6,3754";"8,8264";"8,9141";"9,9816";"6,5384";"6,1327";"6,2134";"6,0122";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
60635000;1;01/01/2023;;1;1;"18,3447";"4,8768";"9,5523";7;2;1;1;1;"0,0";0;"5,5751";"4,8768";"6,0122";"11,1686";"11,5399";"17,3501";"18,3447";"15,4299";"16,4385";"13,7275";"9,7121";"7,9607";"14,7339";"10,5256";"8,1322";"7,8753";"6,5793";"6,0523";"6,2943";"6,0523";"5,9722";"5,9722";"6,5793";"6,9086";"6,2943";"6,1327";"11,914";"13,6306";"9,8018";"9,3555";"9,1783";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60635000;1;01/12/2022;;1;1;"23,9342";"2,329";"7,9746";16;8;1;1;1;"0,0";0;"10,0718";"4,2747";"2,9625";"2,4833";"2,5353";"2,5353";"2,6933";"2,329";"3,9808";"14,7339";"20,2706";"6,6203";"5,8126";"5,1845";"15,606";"23,9342";"16,1391";"13,9387";"10,117";"6,7435";"7,3253";"7,2415";"5,654";"5,4965";"5,6936";"6,1327";"6,3348";"6,4161";"7,4093";"10,5713";"5,9722";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60635000;1;01/11/2022;;1;1;"9,2668";"1,2062";"2,4724";27;9;1;1;1;"0,0";0;"3,7635";"2,9625";"2,1278";"1,836";"1,6025";"1,5117";"1,3347";"1,2914";"1,2062";"1,2486";"1,3347";"1,2914";"1,2062";"1,2914";"1,7415";"1,7415";"1,7415";"1,6948";"1,836";"1,9319";"2,1278";"1,9319";"1,836";"2,1278";"2,6933";"4,1271";"9,2668";"4,4235";"4,6489";"6,2943";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60635000;1;01/10/2022;;1;1;"2,0292";"0,8825";"1,3463";24;16;1;1;1;"0,0";0;"1,2914";"1,6485";"1,5117";"1,3347";"1,2486";"1,7886";"1,9804";"1,6025";"1,3783";"1,2062";"1,2062";"1,2062";"1,0407";"1,0407";"1,0407";"0,8825";"0,8825";"0,8825";"0,8825";"0,8825";"1,0407";"1,2914";"1,6948";"2,0292";"1,8838";"1,7415";"1,5569";"1,4668";"1,3347";"1,3783";"1,3783";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60635000;1;01/09/2022;;1;1;"1,2914";"0,5899";"1,0762";28;22;1;1;1;"0,0";0;"1,2062";"1,2062";"1,2062";"1,2062";"1,2062";"1,2062";"1,2062";"1,2062";"1,0407";"1,0407";"1,0407";"1,0407";"1,0407";"1,0407";"1,0407";"1,0407";"1,0407";"1,0407";"1,0814";"1,1642";"0,8825";"0,5899";"0,6599";"0,8063";"0,8825";"1,0407";"1,2486";"1,2914";"1,2914";"1,2914";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60635000;1;01/08/2022;;1;1;"2,0292";"1,2914";"1,7038";1;28;1;1;1;"0,0";0;"2,0292";"2,0292";"2,0292";"2,0292";"2,0292";"2,0292";"2,0292";"1,9319";"1,9319";"1,9319";"1,9319";"1,9319";"1,9319";"1,9319";"1,9319";"1,7415";"1,7415";"1,7415";"1,7415";"1,3783";"1,3783";"1,3783";"1,3783";"1,3783";"1,3783";"1,3783";"1,3783";"1,2914";"1,2914";"1,2914";"1,2914";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60635000;1;01/07/2022;;1;1;"2,5353";"2,1278";"2,2616";1;18;1;1;1;"0,0";0;"2,5353";"2,5353";"2,5353";"2,4315";"2,4315";"2,4315";"2,4315";"2,4315";"2,329";"2,329";"2,329";"2,329";"2,329";"2,2278";"2,2278";"2,2278";"2,2278";"2,1278";"2,1278";"2,1278";"2,1278";"2,1278";"2,1278";"2,1278";"2,1278";"2,1278";"2,1278";"2,1278";"2,1278";"2,1278";"2,1278";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60635000;1;01/06/2022;;1;1;"3,4081";"2,5353";"2,9547";1;24;1;1;1;"0,0";0;"3,4081";"3,4081";"3,4081";"3,4081";"3,4081";"3,1831";"3,1831";"3,1831";"3,2389";"3,1831";"3,1831";"3,1831";"3,1831";"3,1831";"2,9625";"2,9625";"2,7465";"2,7465";"2,7465";"2,7465";"2,7465";"2,7465";"2,7465";"2,5353";"2,5353";"2,5353";"2,5353";"2,5353";"2,5353";"2,5353";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60635000;1;01/05/2022;;1;1;"4,2008";"3,6202";"3,8484";1;23;1;1;1;"0,0";0;"4,2008";"4,1639";"4,1271";"4,1271";"4,1271";"4,0904";"4,0538";"4,0538";"3,9808";"3,908";"3,908";"3,908";"3,908";"3,908";"3,908";"3,7635";"3,7635";"3,7635";"3,7635";"3,7635";"3,7635";"3,7635";"3,6202";"3,6202";"3,6202";"3,6202";"3,6202";"3,6202";"3,6202";"3,6202";"3,6202";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60635000;1;01/04/2022;;1;1;"9,1783";"4,2008";"5,6461";2;30;1;1;1;"0,0";0;"8,2182";"9,1783";"7,9179";"6,95";"6,2538";"5,7332";"5,1071";"8,3909";"7,4093";"6,2943";"5,8923";"5,8923";"5,6936";"5,5751";"5,301";"5,2232";"5,0686";"4,9533";"4,8768";"4,8386";"4,7245";"4,6489";"4,6489";"4,4983";"4,4983";"4,349";"4,349";"4,349";"4,349";"4,2008";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60635000;1;01/03/2022;;1;1;"12,4803";"6,2134";"9,0391";5;23;1;1;1;"0,0";0;"9,6227";"8,0035";"8,0463";"11,2612";"12,4803";"11,7266";"10,2528";"11,3539";"11,1686";"8,3045";"7,6203";"9,9816";"9,2668";"8,4776";"7,7901";"9,5334";"10,2528";"8,4776";"8,4776";"7,9607";"6,8672";"6,2943";"6,2134";"7,6203";"8,6516";"10,984";"9,9816";"12,2909";"8,0892";"6,8672";"6,2943";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60635000;1;01/02/2022;;1;1;"37,1162";"5,654";"18,6253";18;4;1;1;1;"0,0";0;"5,9322";"5,7729";"5,8923";"5,654";"6,0122";"6,0925";"10,8001";"15,9013";"13,2446";"22,6852";"27,6956";"23,0985";"32,4715";"23,3757";"22,5482";"27,6956";"33,9162";"37,1162";"26,0767";"32,3126";"28,8981";"29,5837";"19,8142";"15,1965";"11,8202";"11,2612";"10,4345";"10,2075";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
60635000;1;01/01/2022;;1;1;"36,9794";"5,7332";"12,8241";10;25;1;1;1;"0,0";0;"15,6649";"11,4004";"14,1641";"12,1021";"7,1162";"6,0925";"6,0122";"15,1383";"33,7544";"36,9794";"32,7903";"30,7411";"25,2106";"19,8791";"11,2612";"9,8916";"7,5357";"7,1997";"10,4345";"10,984";"7,9607";"6,0523";"6,0523";"5,9322";"5,7332";"8,3909";"8,0463";"6,9086";"6,2134";"5,8923";"6,0122";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60635000;2;01/12/2021;;1;1;"15,313";"3,4081";"6,5672";7;1;1;1;1;;;"3,4081";"5,1071";"10,3435";"9,0019";"8,3045";"13,5339";"15,313";"9,2668";"6,2943";"5,8126";"4,7245";"4,349";"4,2747";"5,3399";"4,9533";"5,8923";"4,9533";"4,9533";"5,0301";"7,3673";"7,2834";"5,4181";"5,7332";"9,3555";"5,0301";"4,349";"4,0538";"3,7635";"3,8356";"6,3754";"10,1622";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60635000;2;01/11/2021;;1;1;"14,9645";"2,5353";"5,8668";23;4;1;1;1;;;"3,0722";"3,1831";"2,8539";"2,5353";"7,8753";"10,3435";"3,908";"3,0722";"2,7465";"3,4081";"3,6202";"6,0523";"9,1783";"11,1686";"8,2182";"7,1997";"6,4568";"5,4181";"9,0019";"7,1997";"6,1327";"5,0301";"14,9645";"11,4468";"4,8768";"3,908";"3,4081";"2,9625";"2,8539";"3,908";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60635000;2;01/10/2021;;1;1;"3,908";"0,8825";"1,9707";11;8;1;1;1;;;"1,2062";"1,2062";"1,0407";"1,0407";"1,1226";"1,1226";"1,0407";"0,8825";"1,1226";"3,1831";"3,908";"3,908";"1,836";"1,5569";"1,2062";"1,2062";"1,1226";"2,4315";"2,8539";"3,1831";"2,2278";"1,836";"1,5569";"1,3783";"1,2914";"2,5353";"3,6202";"3,908";"3,0722";"1,6485";"1,836";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60635000;2;01/09/2021;;1;1;"2,1278";"0,732";"0,9084";27;4;1;1;1;;;"0,8825";"0,8825";"0,8825";"0,732";"0,732";"0,732";"0,732";"0,732";"0,732";"0,732";"0,732";"0,732";"0,732";"0,8825";"0,8825";"0,8825";"0,8825";"0,8825";"0,8825";"0,8063";"0,8063";"0,732";"0,732";"0,732";"0,8825";"1,3783";"2,1278";"1,3783";"1,2062";"1,2062";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60635000;2;01/08/2021;;1;1;"1,2062";"0,8825";"1,0355";1;20;1;1;1;;;"1,2062";"1,2062";"1,2062";"1,2062";"1,2062";"1,2062";"1,2062";"1,2062";"1,2062";"1,1226";"1,1226";"1,1226";"1,1226";"1,0407";"1,0407";"1,0407";"1,0407";"1,0407";"0,9607";"0,8825";"0,8825";"0,8825";"0,8825";"0,8825";"0,8825";"0,8825";"0,8825";"0,8825";"0,8825";"0,8825";"0,8825";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60635000;2;01/07/2021;;1;1;"1,7415";"1,2062";"1,4241";1;26;1;1;1;;;"1,7415";"1,7415";"1,7415";"1,7415";"1,7415";"1,5569";"1,5569";"1,5569";"1,5569";"1,5569";"1,5569";"1,3783";"1,3783";"1,3783";"1,3783";"1,3783";"1,3783";"1,3783";"1,3783";"1,3783";"1,2914";"1,2914";"1,2914";"1,2914";"1,2914";"1,2062";"1,2062";"1,2062";"1,2062";"1,2062";"1,2062";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60635000;2;01/06/2021;;1;1;"3,1831";"1,7415";"2,0183";15;21;1;1;1;;;"2,1278";"2,329";"2,1278";"2,329";"2,1278";"2,1278";"2,1278";"2,2278";"2,1278";"2,1278";"2,1278";"2,1278";"2,1278";"2,1278";"3,1831";"1,9319";"1,9319";"1,9319";"1,9319";"1,9319";"1,7415";"1,7415";"1,7415";"1,7415";"1,7415";"1,7415";"1,7415";"1,7415";"1,7415";"1,7415";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60635000;2;01/05/2021;;1;1;"3,295";"2,2278";"2,6311";1;29;1;1;1;;;"3,295";"3,1831";"3,1831";"3,1831";"2,9625";"2,9625";"2,8539";"2,7465";"2,7465";"2,7465";"2,7465";"2,6403";"2,5353";"2,5353";"2,5353";"2,5353";"2,5353";"2,5353";"2,5353";"2,5353";"2,5353";"2,4315";"2,4315";"2,4315";"2,4315";"2,329";"2,329";"2,329";"2,2278";"2,2278";"2,329";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60635000;2;01/04/2021;;1;1;"9,09";"3,1831";"4,2715";6;28;1;1;1;;;"4,1271";"4,0538";"4,2747";"4,7245";"6,5384";"9,09";"6,4568";"5,0301";"4,5735";"4,2747";"4,1271";"4,0538";"4,0538";"3,908";"3,8356";"3,6917";"3,6202";"3,7635";"4,4983";"4,8005";"4,0538";"3,8356";"3,6917";"3,4081";"3,295";"3,4081";"3,4081";"3,1831";"3,1831";"3,1831";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60635000;2;01/03/2021;;1;1;"22,9604";"4,2008";"8,113";21;30;1;1;1;;;"7,5357";"6,0523";"5,4181";"6,1327";"5,4181";"4,8005";"4,4983";"4,2747";"4,349";"4,4235";"4,349";"4,6489";"5,4965";"15,313";"21,7329";"20,9301";"8,6516";"7,2834";"10,1622";"12,5752";"22,9604";"17,969";"7,7901";"6,6203";"5,4181";"4,9533";"4,349";"4,4983";"4,349";"4,2008";"4,349";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
