Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MedidorVazao: 1 = ADCP (outros modelos), 2 = ADCP RiverPro de 1200 kHz, 3 = ADCP RiverPro de 600 kHz, 4 = ADCP RiverRay de 600 kHz, 5 = ADCP StreamPro, 6 = ADCP Workhorse Rio Grande de 1200 kHz, 7 = ADCP Workhorse Rio Grande de 300 kHz,
8 = ADCP Workhorse Rio Grande de 600 kHz, 9 = Barco em movimento (moving boat ou smoot), 10 = FlowTracker;11 = Flutuador, 12 = MF Pro;13 = Micromolinete, 14 = Molinete de eixo horizontal, 15 = Molinete de eixo vertical,
16 = RiverSurveyor = M9, 17 = RiverSurveyor = S5, 18 = Volumétrico, 19 = Outros, 20 = Não especificado

Restrições da consulta:
Código da Estação:60640000


EstacaoCodigo;NivelConsistencia;Data;Hora;NumMedicao;Cota;Vazao;AreaMolhada;Largura;VelMedia;Profundidade;tecnico;medidorvazao
60640000;2;07/03/2019;01/01/1900 09:17;180;"256,0";"23,5";"28,2";"29,1";"0,831";"0,97";Adolfo;4
60640000;1;07/03/2019;01/01/1900 09:17;180;"256,0";"23,5";"28,2";"29,1";"0,831";"0,971";Adolfo;4
60640000;2;11/12/2018;01/01/1900 10:41;179;"294,0";"32,5";"33,1";"27,7";"0,983";"1,19";Indimar/Thiago/Gislaine;16
60640000;1;11/12/2018;01/01/1900 10:41;179;"294,0";"32,533";"33,106";"27,72";"0,983";"1,19";Indimar/Thiago/Gislaine;16
60640000;2;09/10/2018;01/01/1900 09:48;178;"156,0";"4,57";"13,4";"27,5";"0,341";"0,49";Indimar/Gislaine;16
60640000;1;09/10/2018;01/01/1900 09:48;178;"156,0";"4,57";"13,4";"27,55";"0,341";"0,49";Indimar/Gislaine;16
60640000;2;07/08/2018;01/01/1900 10:05;177;"144,0";"1,9";"5,88";"14,4";"0,324";"0,41";"Indimar/Adolfo,";10
60640000;1;07/08/2018;01/01/1900 10:05;177;"144,0";"1,9039";"5,879";"14,4";"0,3239";"0,408";"Indimar/Adolfo,";10
60640000;2;27/06/2018;01/01/1900 09:19;176;"157,0";"5,24";"18,2";"21,8";"0,287";"0,83";Adolfo / Antonio Leandro;16
60640000;1;27/06/2018;01/01/1900 09:19;176;"157,0";"5,24";"18,2";"21,81";"0,287";"1,19";Adolfo / Antonio Leandro;16
60640000;2;20/04/2018;01/01/1900 09:14;175;"246,0";"22,6";"24,8";"27,4";"0,902";"0,9";Indimar/Robson;16
60640000;1;20/04/2018;01/01/1900 09:14;175;"246,0";"22,647";"24,785";"27,425";"0,902";"0,9";Indimar/Robson;16
60640000;2;15/02/2018;01/01/1900 09:58;174;"179,0";"9,01";"15,4";"21,4";"0,585";"0,72";Rafael / Indimar / Paulo;16
60640000;1;15/02/2018;01/01/1900 09:58;174;"179,0";"9,007";"15,406";"21,43";"0,585";"0,72";Rafael / Indimar / Paulo;16
60640000;2;27/11/2017;01/01/1900 10:11;173;"205,0";"12,7";"19,9";"28,8";"0,638";"0,69";"Indimar/Alexandre,";16
60640000;1;27/11/2017;01/01/1900 10:11;173;"205,0";"12,7";"19,9";"28,76";"0,638";"0,69";"Indimar/Alexandre,";16
60640000;2;19/10/2017;01/01/1900 03:28;172;"118,0";"0,016";"0,75";"5,39";"0,021";"0,14";"Indimar,";10
60640000;1;19/10/2017;01/01/1900 03:28;172;"118,0";"0,016";"0,751";"5,39";"0,021";"0,14";"Indimar,";10
60640000;2;17/08/2017;01/01/1900 14:56;171;"126,0";"0,457";"10,3";"19,7";"0,044";"0,53";Paulo/Placídio;16
60640000;1;17/08/2017;01/01/1900 14:56;171;"126,0";"0,457";"10,3";"19,7";"0,044";"0,53";Paulo/Placídio;16
60640000;1;17/08/2017;01/01/1900 14:56;170;"126,0";"0,457";"10,3";"19,7";"0,611";"0,7";Paulo/Placídio;16
60640000;1;17/08/2017;01/01/1900 14:56;4701;"126,0";"0,457";"10,347";"19,699";"0,611";"0,705";Paulo/Placídio;16
60640000;2;23/06/2017;01/01/1900 09:30;170;"151,0";"3,1";"8,59";"19,8";"0,37";"0,43";Indimar / Robson;14
60640000;1;23/06/2017;01/01/1900 09:30;170;"151,0";"3,1";"8,59";"19,8";"0,37";"0,43";Indimar / Robson;14
60640000;2;03/05/2017;01/01/1900 10:27;169;"194,0";"11,8";"18,6";"22,5";"0,636";"0,82";;16
60640000;1;03/05/2017;01/01/1900 10:27;169;"194,0";"11,813";"18,573";"22,507";"0,636";"0,825";;16
60640000;2;18/02/2017;01/01/1900 10:53;168;"204,0";"13,4";"19,7";"22,1";"0,681";"0,88";;
60640000;1;18/02/2017;01/01/1900 10:53;168;"204,0";"13,379";"19,654";"22,103";"0,681";"0,88";;
60640000;2;08/10/2016;01/01/1900 09:34;167;"158,0";"5,28";"17,8";"20,4";"0,296";"0,87";;
60640000;1;08/10/2016;01/01/1900 09:34;167;"158,0";"5,275";"17,794";"20,353";"0,296";"0,87";;
60640000;2;11/07/2016;01/01/1900 11:58;166;"148,0";"3,75";"16,4";"20,2";"0,229";"0,81";;
60640000;1;11/07/2016;01/01/1900 11:58;166;"148,0";"3,751";"16,393";"20,169";"0,229";"0,81";;
60640000;2;19/03/2016;01/01/1900 09:05;165;"220,0";"16,8";"30,4";"21,8";"0,553";"1,39";;
60640000;1;19/03/2016;01/01/1900 09:05;165;"220,0";"16,807";"30,389";"21,844";"0,553";"1,39";;
60640000;2;24/10/2015;01/01/1900 11:39;164;"142,0";"1,55";"12,2";"20,0";"0,128";"0,61";;
60640000;1;24/10/2015;01/01/1900 11:39;164;"142,0";"1,553";"12,181";"20,047";"0,128";"0,61";;
60640000;2;24/07/2015;01/01/1900 09:51;163;"175,0";"7,66";"21,4";"21,5";"0,357";"1,0";;
60640000;1;24/07/2015;01/01/1900 09:51;163;"175,0";"7,656";"21,443";"21,522";"0,357";"1,0";;
60640000;2;07/03/2015;01/01/1900 09:44;162;"216,0";"17,6";"32,5";"22,0";"0,543";"1,48";;
60640000;1;07/03/2015;01/01/1900 09:44;162;"216,0";"17,625";"32,488";"21,983";"0,543";"1,48";;
60640000;1;15/10/2014;01/01/1900 12:28;161;"149,0";"9,264";"16,85";"20,7";"0,55";"0,81";;
60640000;2;12/07/2014;01/01/1900 08:37;160;"181,0";"9,078";"23,035";"21,935";"0,394";"1,05";;
60640000;1;12/07/2014;01/01/1900 08:37;160;"181,0";"9,078";"23,035";"21,935";"0,394";"1,05";;
60640000;2;11/03/2014;01/01/1900 08:57;159;"499,0";"108,0";"131,6";"51,0";"0,824";"2,58";;
60640000;1;11/03/2014;01/01/1900 08:57;159;"499,0";"108,0";"131,6";"51,0";"0,824";"2,58";;
60640000;2;24/09/2013;01/01/1900 14:59;158;"159,0";"4,943";"19,8";"20,75";"0,25";"0,954";;
60640000;1;24/09/2013;01/01/1900 14:59;158;"159,0";"4,943";"19,8";"20,75";"0,25";"0,954";;
60640000;2;27/06/2013;01/01/1900 08:55;157;"196,0";"15,647";"27,69";"22,1";"0,565";"1,25";;
60640000;1;27/06/2013;01/01/1900 08:55;157;"196,0";"15,647";"27,69";"22,1";"0,565";"1,25";;
60640000;2;06/04/2013;01/01/1900 10:13;156;"278,0";"34,934";"46,83";"22,3";"0,746";"2,1";;
60640000;1;06/04/2013;01/01/1900 10:13;156;"278,0";"34,934";"46,83";"22,3";"0,746";"2,1";;
60640000;2;06/11/2012;01/01/1900 10:55;155;"175,0";"9,98";"25,0";"21,6";"0,4";"1,16";;
60640000;1;06/11/2012;01/01/1900 10:55;155;"175,0";"9,98";"25,0";"21,6";"0,4";"1,16";;
60640000;2;09/08/2012;01/01/1900 08:48;154;"186,0";"11,6";"26,0";"21,7";"0,446";"1,2";;
60640000;1;09/08/2012;01/01/1900 08:48;154;"186,0";"11,6";"26,0";"21,7";"0,446";"1,2";;
60640000;2;22/05/2012;01/01/1900 09:20;153;"229,0";"21,688";"23,53";"22,8";"0,922";"1,03";;
60640000;1;22/05/2012;01/01/1900 09:20;153;"229,0";"21,688";"23,53";"22,8";"0,922";"1,03";;
60640000;2;27/02/2012;01/01/1900 10:20;152;"429,0";"78,1";"84,49";"25,6";"0,924";"3,3";;
60640000;1;27/02/2012;01/01/1900 10:20;152;"429,0";"78,1";"84,49";"25,6";"0,924";"3,3";;
60640000;2;04/10/2011;01/01/1900 10:30;151;"268,0";"30,302";"43,07";"22,8";"0,704";"1,89";;
60640000;1;04/10/2011;01/01/1900 10:30;151;"268,0";"30,302";"43,07";"22,8";"0,704";"1,89";;
60640000;2;20/07/2011;01/01/1900 10:40;150;"196,0";"12,1";"28,0";"21,2";"0,43";"1,32";;
60640000;1;20/07/2011;01/01/1900 10:40;150;"196,0";"12,1";"28,0";"21,2";"0,43";"1,32";;
60640000;2;03/03/2011;01/01/1900 11:30;148;"313,0";"41,743";"51,49";"22,5";"0,811";"2,29";;
60640000;1;03/03/2011;01/01/1900 11:30;148;"313,0";"41,743";"51,49";"22,5";"0,811";"2,29";;
60640000;2;27/09/2010;01/01/1900 10:40;147;"139,0";"2,43";"10,02";"20,7";"0,243";"0,48";;
60640000;1;27/09/2010;01/01/1900 10:40;147;"139,0";"2,43";"10,02";"20,7";"0,243";"0,48";;
60640000;2;03/07/2010;01/01/1900 08:00;146;"173,0";"6,348";"19,83";"20,2";"0,3201";"0,9817";;
60640000;1;03/07/2010;01/01/1900 08:00;146;"173,0";"6,348";"19,83";"20,2";"0,98";"0,32";;
60640000;2;26/11/2009;01/01/1900 11:00;145;"358,0";"52,899";"62,59";"24,2";"0,845";"2,59";;
60640000;1;26/11/2009;01/01/1900 11:00;145;"358,0";"52,899";"62,59";"24,2";"0,845";"2,59";;
60640000;2;27/08/2009;01/01/1900 16:00;144;"176,0";"7,93";"21,5";"20,6";"0,369";"1,04";;
60640000;1;27/08/2009;01/01/1900 16:00;144;"176,0";"7,93";"21,5";"20,6";"0,369";"1,04";;
60640000;2;01/05/2009;01/01/1900 11:00;143;"226,0";"20,107";"31,4";"21,3";"0,641";"1,47";;
60640000;1;01/05/2009;01/01/1900 11:00;143;"226,0";"20,107";"31,4";"21,3";"0,641";"1,47";;
60640000;2;09/10/2008;01/01/1900 12:10;142;"178,0";"6,632";"18,82";"19,7";"0,352";"0,96";;
60640000;1;09/10/2008;01/01/1900 12:10;142;"178,0";"6,632";"18,82";"19,7";"0,352";"0,96";;
60640000;2;06/08/2008;01/01/1900 09:15;141;"171,0";"7,6";"20,92";"20,7";"0,363";"1,01";;
60640000;1;06/08/2008;01/01/1900 09:15;141;"171,0";"7,6";"20,92";"20,7";"0,363";"1,01";;
60640000;2;01/04/2008;01/01/1900 14:50;140;"248,0";"26,578";"39,43";"22,2";"0,674";"1,78";;
60640000;1;01/04/2008;01/01/1900 14:50;140;"248,0";"26,578";"39,43";"22,2";"0,674";"1,78";;
60640000;1;14/09/2007;01/01/1900 14:15;139;"153,0";"3,345";"16,48";"20,3";"0,203";"0,81";;
60640000;2;24/05/2007;01/01/1900 09:40;138;"196,0";"12,86";"25,75";"21,5";"0,499";"1,2";;
60640000;1;24/05/2007;01/01/1900 09:40;138;"196,5";"12,86";"25,75";"21,5";"0,499";"1,2";;
60640000;2;02/09/2006;01/01/1900 09:50;137;"177,0";"8,205";"22,98";"21,7";"0,357";"1,06";;
60640000;1;02/09/2006;01/01/1900 09:50;137;"177,0";"8,205";"22,98";"21,7";"0,357";"1,06";;
60640000;2;22/08/2006;01/01/1900 13:00;136;"178,0";"9,315";"15,56";"21,8";"0,599";"0,71";;
60640000;1;22/08/2006;01/01/1900 13:00;136;"178,5";"9,315";"15,56";"21,8";"0,599";"0,71";;
60640000;2;02/09/2005;01/01/1900 09:05;135;"157,0";"3,848";"17,94";"20,4";"0,214";"0,88";;
60640000;1;02/09/2005;01/01/1900 09:05;135;"157,0";"3,848";"17,94";"20,4";"0,214";"0,88";;
60640000;2;27/11/2004;01/01/1900 10:15;134;"184,0";"8,38";"23,2";"21,2";"0,361";"1,09";;
60640000;1;27/11/2004;01/01/1900 10:15;134;"184,0";"8,38";"23,2";"21,2";"0,361";"1,09";;
60640000;2;01/09/2004;01/01/1900 08:25;133;"184,0";"10,821";"25,22";"21,9";"0,429";"1,15";;
60640000;1;01/09/2004;01/01/1900 08:25;133;"184,0";"10,821";"25,22";"21,9";"0,429";"1,15";;
60640000;2;23/10/2003;01/01/1900 14:10;132;"208,0";"14,941";"29,97";"21,9";"0,501";"1,37";;
60640000;1;23/10/2003;01/01/1900 14:10;132;"208,0";"14,941";"29,97";"21,9";"0,501";"1,37";;
60640000;2;25/07/2003;01/01/1900 15:00;131;"188,0";"10,245";"25,02";"21,2";"0,409";"1,18";;
60640000;1;25/07/2003;01/01/1900 15:00;131;"188,0";"10,245";"25,02";"21,2";"0,409";"1,18";;
60640000;2;25/04/2003;01/01/1900 10:40;130;"241,0";"23,361";"37,17";"22,4";"0,628";"1,66";;
60640000;1;25/04/2003;01/01/1900 10:40;130;"241,0";"23,361";"37,17";"22,4";"0,628";"1,66";;
60640000;2;01/02/2003;01/01/1900 10:00;129;"385,0";"60,148";"73,35";"25,7";"0,82";"2,85";;
60640000;1;01/02/2003;01/01/1900 10:00;129;"385,0";"60,148";"73,35";"25,7";"0,82";"2,85";;
60640000;2;05/11/2002;01/01/1900 10:55;128;"217,0";"16,452";"31,9";"21,8";"0,516";"1,46";;
60640000;1;05/11/2002;01/01/1900 10:55;128;"217,0";"16,452";"31,9";"21,8";"0,516";"1,46";;
60640000;2;09/07/2002;01/01/1900 11:20;127;"193,0";"10,7";"25,24";"21,3";"0,424";"1,18";;
60640000;1;09/07/2002;01/01/1900 11:20;127;"193,0";"10,7";"25,24";"21,3";"0,424";"1,18";;
60640000;2;27/03/2002;01/01/1900 09:15;126;"414,0";"63,824";"82,65";"26,9";"0,772";"3,07";;
60640000;1;27/03/2002;01/01/1900 09:15;126;"414,0";"63,824";"82,65";"26,9";"0,772";"3,07";;
60640000;2;15/11/2001;01/01/1900 10:00;125;"285,0";"33,084";"46,26";"23,0";"0,715";"2,01";;
60640000;1;15/11/2001;01/01/1900 10:00;125;"285,0";"33,084";"46,26";"23,0";"0,715";"2,01";;
60640000;2;16/08/2001;01/01/1900 10:15;124;"173,0";"7,237";"21,62";"22,0";"0,335";"0,98";;
60640000;1;16/08/2001;01/01/1900 10:15;124;"173,0";"7,237";"21,62";"22,0";"0,335";"0,98";;
60640000;2;28/04/2001;01/01/1900 11:00;123;"220,0";"16,85";"30,68";"22,1";"0,549";"1,39";;
60640000;1;28/04/2001;01/01/1900 11:00;123;"220,0";"16,85";"30,68";"22,1";"0,549";"1,39";;
60640000;2;22/11/2000;01/01/1900 10:00;122;"278,0";"29,852";"42,56";"22,8";"0,701";"1,87";;
60640000;1;22/11/2000;01/01/1900 10:00;122;"278,0";"29,852";"42,56";"22,8";"0,701";"1,87";;
60640000;2;22/08/2000;01/01/1900 07:00;121;"177,0";"7,75";"22,04";"20,3";"0,352";"1,09";;
60640000;1;22/08/2000;01/01/1900 07:00;121;"177,0";"7,75";"22,04";"20,3";"0,352";"1,09";;
60640000;2;06/06/2000;01/01/1900 07:00;120;"206,0";"15,5";"28,39";"21,6";"0,545";"1,31";;
60640000;1;06/06/2000;01/01/1900 07:00;120;"206,0";"15,5";"28,39";"21,6";"0,545";"1,31";;
60640000;2;19/02/2000;01/01/1900 07:00;119;"400,0";"64,1";"74,76";"26,7";"0,857";"2,8";;
60640000;1;19/02/2000;01/01/1900 07:00;119;"400,0";"64,1";"74,76";"26,7";"0,857";"2,8";;
60640000;2;14/02/2000;01/01/1900 07:00;118;"301,0";"35,2";"49,59";"23,5";"0,709";"2,11";;
60640000;1;14/02/2000;01/01/1900 07:00;118;"301,0";"35,2";"49,59";"23,5";"0,709";"2,11";;
60640000;2;23/11/1999;01/01/1900 07:00;117;"250,0";"20,6";"36,69";"22,0";"0,56";"1,67";;
60640000;1;23/11/1999;01/01/1900 07:00;117;"250,0";"20,6";"36,69";"22,0";"0,56";"1,67";;
60640000;2;19/08/1999;01/01/1900 07:00;116;"150,0";"2,84";"17,1";"19,5";"0,166";"0,88";;
60640000;1;19/08/1999;01/01/1900 07:00;116;"150,0";"2,84";"17,1";"19,5";"0,166";"0,88";;
60640000;2;27/05/1999;01/01/1900 07:00;115;"171,0";"7,2";"22,43";"21,2";"0,312";"1,06";;
60640000;1;27/05/1999;01/01/1900 07:00;115;"171,0";"7,2";"22,43";"21,2";"0,312";"1,06";;
60640000;2;26/02/1999;01/01/1900 07:00;114;"203,0";"14,5";"29,91";"22,4";"0,485";"1,33";;
60640000;1;26/02/1999;01/01/1900 07:00;114;"203,0";"14,5";"29,91";"22,4";"0,485";"1,33";;
60640000;1;25/09/1998;01/01/1900 07:00;141;"157,0";"55,6";"98,96";"36,0";"0,562";"2,75";;
60640000;1;25/09/1998;01/01/1900 07:00;107;"157,0";"55,6";"98,96";"36,0";"0,562";"2,75";;
60640000;2;20/08/1998;01/01/1900 07:00;112;"165,0";"4,47";"18,53";"20,0";"0,241";"0,93";;
60640000;1;20/08/1998;01/01/1900 07:00;112;"165,0";"4,47";"18,53";"20,0";"0,241";"0,93";;
60640000;2;18/02/1998;01/01/1900 07:00;106;"307,0";"37,2";"51,18";"23,5";"0,726";"2,18";;
60640000;1;18/02/1998;01/01/1900 07:00;110;"307,0";"37,2";"51,18";"23,5";"0,726";"2,18";;
60640000;1;18/02/1998;01/01/1900 07:00;106;"307,0";"37,2";"51,18";"23,5";"0,726";"2,18";;
60640000;2;18/08/1997;01/01/1900 07:00;105;"207,0";"14,4";"28,01";"22,0";"0,515";"1,27";;
60640000;1;18/08/1997;01/01/1900 07:00;105;"207,0";"14,4";"28,01";"22,0";"0,515";"1,27";;
60640000;2;19/05/1997;01/01/1900 07:00;104;"333,0";"48,6";"57,26";"24,5";"0,849";"2,34";;
60640000;1;19/05/1997;01/01/1900 07:00;104;"333,0";"48,6";"57,26";"24,5";"0,849";"2,34";;
60640000;2;26/11/1996;01/01/1900 07:00;103;"302,0";"39,4";"41,07";"22,5";"0,96";"1,83";;
60640000;1;26/11/1996;01/01/1900 07:00;103;"302,0";"39,4";"41,07";"22,5";"0,96";"1,83";;
60640000;2;25/07/1996;01/01/1900 07:00;102;"183,0";"9,62";"23,34";"20,5";"0,412";"1,14";;
60640000;1;25/07/1996;01/01/1900 07:00;102;"183,0";"9,62";"23,34";"20,5";"0,412";"1,14";;
60640000;2;02/04/1996;01/01/1900 07:00;101;"241,0";"21,5";"34,16";"20,6";"0,628";"1,66";;
60640000;1;02/04/1996;01/01/1900 07:00;101;"241,0";"21,5";"34,16";"20,6";"0,628";"1,66";;
60640000;2;15/12/1995;01/01/1900 07:00;100;"366,0";"53,4";"70,04";"26,4";"0,762";"2,65";;
60640000;1;15/12/1995;01/01/1900 07:00;100;"366,0";"53,4";"70,04";"26,4";"0,762";"2,65";;
60640000;2;04/10/1995;01/01/1900 07:00;99;"177,0";"7,89";"24,31";"21,05";"0,325";"1,16";;
60640000;1;04/10/1995;01/01/1900 07:00;99;"177,0";"7,89";"24,31";"21,05";"0,325";"1,16";;
60640000;2;20/06/1995;01/01/1900 07:00;98;"206,0";"14,6";"30,83";"21,75";"0,474";"1,42";;
60640000;1;20/06/1995;01/01/1900 07:00;98;"206,0";"14,6";"30,83";"21,75";"0,474";"1,42";;
60640000;2;20/03/1995;01/01/1900 07:00;97;"349,0";"52,0";"64,26";"24,8";"0,81";"2,59";;
60640000;1;20/03/1995;01/01/1900 07:00;97;"349,0";"52,0";"64,26";"24,8";"0,81";"2,59";;
60640000;2;08/12/1994;01/01/1900 07:00;96;"248,0";"23,6";"39,19";"21,7";"0,601";"1,81";;
60640000;1;08/12/1994;01/01/1900 07:00;96;"248,0";"23,6";"39,19";"21,7";"0,601";"1,81";;
60640000;2;24/08/1994;01/01/1900 07:00;95;"191,0";"10,5";"26,19";"21,4";"0,402";"1,22";;
60640000;1;24/08/1994;01/01/1900 07:00;95;"191,0";"10,5";"26,19";"21,4";"0,402";"1,22";;
60640000;2;07/04/1994;01/01/1900 07:00;94;"333,0";"47,3";"60,72";"24,4";"0,778";"2,49";;
60640000;1;07/04/1994;01/01/1900 07:00;94;"333,0";"47,3";"60,72";"24,4";"0,778";"2,49";;
60640000;2;01/05/1991;01/01/1900 07:00;93;"287,0";"31,4";"47,41";"23,0";"0,663";"2,06";;
60640000;1;01/05/1991;01/01/1900 07:00;93;"287,0";"31,4";"47,41";"23,0";"0,663";"2,06";;
60640000;2;15/09/1989;01/01/1900 07:00;92;"181,0";"8,37";"25,1";"21,7";"0,333";"1,16";;
60640000;1;15/09/1989;01/01/1900 07:00;92;"181,0";"8,37";"25,1";"21,7";"0,333";"1,16";;
60640000;2;17/05/1989;01/01/1900 07:00;91;"195,0";"12,3";"28,01";"21,8";"0,441";"1,28";;
60640000;1;17/05/1989;01/01/1900 07:00;91;"195,0";"12,3";"28,01";"21,8";"0,441";"1,28";;
60640000;2;14/03/1989;01/01/1900 07:00;90;"266,0";"27,5";"43,03";"22,6";"0,638";"1,9";;
60640000;1;14/03/1989;01/01/1900 07:00;90;"266,0";"27,5";"43,03";"22,6";"0,638";"1,9";;
60640000;2;21/12/1988;01/01/1900 07:00;89;"222,0";"19,7";"34,91";"22,3";"0,566";"1,57";;
60640000;1;21/12/1988;01/01/1900 07:00;89;"222,0";"19,7";"34,91";"22,3";"0,566";"1,57";;
60640000;2;26/08/1988;01/01/1900 07:00;88;"206,0";"14,6";"30,62";"21,0";"0,475";"1,46";;
60640000;1;26/08/1988;01/01/1900 07:00;88;"206,0";"14,6";"30,62";"21,0";"0,475";"1,46";;
60640000;2;30/05/1988;01/01/1900 07:00;87;"274,0";"31,6";"46,72";"23,5";"0,676";"1,99";;
60640000;1;30/05/1988;01/01/1900 07:00;87;"274,0";"31,6";"46,72";"23,5";"0,676";"1,99";;
60640000;2;28/03/1988;01/01/1900 07:00;86;"369,0";"62,6";"77,06";"25,0";"0,812";"3,08";;
60640000;1;28/03/1988;01/01/1900 07:00;86;"369,0";"62,6";"77,06";"25,0";"0,812";"3,08";;
