Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:60650000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
60650000;1;01/01/2023;;1;1;"147,5244";"39,6423";"64,8153";6;1;1;1;1;"0,0";0;"39,6423";"44,1596";"40,5844";"62,6909";"54,7564";"147,5244";"70,3188";"77,5877";"68,1955";"64,5145";"68,1955";"56,5274";"51,9987";"50,0128";"53,499";"62,172";"59,335";"50,7555";"44,4002";"39,8773";"66,0866";"42,7216";"58,0552";"49,0263";"43,9192";"58,8224";"84,7313";"118,4577";"89,4752";"102,8756";"88,354";;;;;1;1;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60650000;1;01/12/2022;;1;1;"105,7786";"19,0857";"48,6044";3;8;1;1;1;"0,0";0;"33,1879";"31,6145";"105,7786";"41,0572";"25,3602";"29,6165";"22,9992";"19,0857";"43,1997";"73,5301";"47,0663";"46,8225";"66,3494";"50,5077";"30,0581";"51,9987";"49,519";"59,0786";"72,1882";"67,9311";"50,2601";"36,8455";"33,6405";"36,6145";"54,2527";"85,2865";"52,7477";"46,8225";"54,0012";"47,3103";"42,0065";1;1;1;1;1;1;1;;1;;;;;;;;;1;;;1;;;;;;;;;;
60650000;1;01/11/2022;;1;1;"63,2108";"8,5622";"20,8082";30;7;3;3;3;"0,0";0;"20,2697";"19,7918";"15,7468";"11,7921";"11,0695";"10,3695";"8,5622";"8,5622";"11,7921";"15,7468";"11,428";"11,0695";"10,7167";"9,6924";"56,2737";"23,7735";"13,6984";"10,5424";"11,6093";"10,3695";"11,0695";"34,3219";"34,3219";"21,7372";"18,8532";"25,3602";"32,2868";"28,9569";"51,252";"63,2108";;;;;;;;;;;;;;;;3;;;;;;;1;1;;;;;;1;1;0
60650000;1;01/10/2022;;1;1;"35,0063";"6,2409";"12,8044";1;19;1;1;1;"0,0";0;"35,0063";"21,7372";"10,5424";"10,1981";"18,6221";"11,248";"29,6165";"13,3058";"15,7468";"15,3257";"13,3058";"10,5424";"9,1995";"8,4064";"7,7976";"8,0992";"7,7976";"7,2116";"6,2409";"6,2409";"6,9271";"8,4064";"11,6093";"17,4878";"13,3058";"9,038";"10,3695";"16,6059";"14,0967";"13,6984";"9,1995";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60650000;1;01/09/2022;;1;1;"19,7918";"6,2409";"8,1871";22;15;1;1;1;"0,0";0;"7,7976";"7,649";"7,3559";"7,3559";"7,2116";"7,2116";"7,0686";"6,9271";"6,787";"6,787";"6,787";"6,6484";"6,5111";"6,5111";"6,2409";"6,3753";"6,787";"6,2409";"7,2116";"7,9477";"7,649";"19,7918";"9,6924";"9,5267";"9,3623";"9,3623";"8,878";"8,878";"9,3623";"13,6984";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60650000;1;01/08/2022;;1;1;"10,3695";"7,7976";"8,8773";1;30;1;1;1;"0,0";0;"10,3695";"9,5267";"9,3623";"9,3623";"9,1995";"9,6924";"9,6924";"9,1995";"9,1995";"9,038";"9,8595";"9,038";"8,878";"8,878";"8,878";"9,038";"8,5622";"9,038";"8,5622";"8,4064";"8,4064";"8,7194";"8,4064";"8,4064";"8,7194";"8,4064";"8,2521";"8,2521";"8,2521";"7,7976";"7,7976";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60650000;1;01/07/2022;;1;1;"13,3058";"10,3695";"11,7153";3;29;1;1;1;"0,0";0;"12,9188";"12,7275";"13,3058";"12,9188";"12,9188";"12,5376";"12,5376";"12,3491";"12,3491";"12,3491";"12,5376";"12,5376";"12,162";"11,9764";"12,162";"11,7921";"11,7921";"11,6093";"11,0695";"11,0695";"11,248";"10,7167";"10,7167";"11,0695";"10,8923";"10,5424";"10,7167";"10,5424";"10,3695";"10,3695";"10,3695";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60650000;1;01/06/2022;;1;1;"17,4878";"13,1116";"15,5252";1;28;1;1;1;"0,0";0;"17,4878";"17,044";"17,044";"16,1735";"16,1735";"16,6059";"15,9594";"17,044";"16,389";"16,8242";"17,044";"16,6059";"16,389";"16,8242";"16,389";"16,389";"15,9594";"14,9104";"15,3257";"15,3257";"15,1173";"14,7048";"14,0967";"13,6984";"13,5014";"13,6984";"13,5014";"13,1116";"13,3058";"13,1116";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60650000;1;01/05/2022;;1;1;"22,9992";"17,4878";"20,3559";1;28;1;1;1;"0,0";0;"22,9992";"22,4902";"22,9992";"21,7372";"21,7372";"20,9971";"20,9971";"21,2424";"22,9992";"21,9868";"21,4891";"20,9971";"21,2424";"20,9971";"21,2424";"20,7532";"20,5107";"20,2697";"20,03";"19,555";"19,3197";"19,3197";"19,0857";"18,8532";"19,0857";"18,8532";"18,1641";"17,4878";"17,7118";"18,3924";"17,4878";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60650000;1;01/04/2022;;1;1;"45,124";"23,2559";"31,9724";1;30;1;1;1;"0,0";0;"45,124";"43,1997";"41,0572";"38,2383";"35,0063";"34,5497";"33,6405";"32,0623";"35,235";"39,1731";"38,0054";"35,4641";"35,4641";"33,6405";"33,1879";"32,5115";"31,8383";"30,723";"29,8371";"29,3963";"28,3006";"26,4464";"25,3602";"25,0922";"25,6296";"25,3602";"24,2967";"24,5605";"23,514";"23,2559";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
60650000;1;01/03/2022;;1;1;"84,4541";"40,5844";"54,0274";16;24;1;1;1;;0;"48,0441";"47,7992";"46,3358";"49,7658";"52,7477";"54,5044";"57,5449";"54,7564";"51,5006";"50,5077";"48,0441";"67,6669";"60,621";"66,6125";"60,8789";"84,4541";"74,0683";"74,8773";"58,8224";"52,7477";"49,0263";"44,6412";"41,2941";"40,5844";"51,9987";"41,7687";"58,3106";"48,2893";"48,7804";"45,8502";"42,0065";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60650000;1;01/02/2022;;1;1;"209,8109";"25,3602";"114,3588";20;6;1;1;1;"0,0";0;"31,6145";"33,8673";"30,0581";"29,3963";"26,998";"25,3602";"156,3491";"106,6529";"89,4752";"97,4093";"118,1593";"88,9142";"195,7116";"123,8567";"138,5049";"133,5825";"196,0448";"139,7415";"207,1089";"209,8109";"181,5035";"169,1464";"135,7312";"168,8238";"114,8879";"102,8756";"82,7946";"67,6669";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0
60650000;1;01/01/2022;;1;1;"143,4658";"24,8256";"65,3897";11;25;1;1;1;"0,0";0;"80,5932";"55,2612";"49,519";"50,7555";"45,124";"41,7687";"43,6791";"79,771";"69,7866";"66,3494";"143,4658";"106,3613";"111,3422";"103,1651";"84,4541";"70,0526";"59,0786";"75,9589";"43,9192";"41,0572";"39,4075";"36,6145";"32,9621";"27,6476";"24,8256";"139,1229";"65,824";"129,3077";"43,1997";"37,3085";"29,3963";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60650000;2;01/12/2021;;1;1;"130,526";"22,398";"40,1733";30;29;1;1;1;;;"33,1879";"34,5497";"22,8432";"57,2902";"44,4002";"59,335";"47,7992";"43,4393";"34,0944";"24,2006";"23,7445";"26,0614";"22,8432";"26,0614";"26,0614";"26,0614";"25,1238";"36,8455";"31,8383";"34,5497";"69,7866";"57,2902";"56,7814";"49,2725";"39,6423";"33,6405";"25,1238";"23,292";"22,398";"130,526";"57,2902";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60650000;2;01/11/2021;;1;1;"81,1423";"15,7842";"36,0932";22;30;1;1;1;;;"16,5577";"21,0846";"16,5577";"18,9702";"18,9702";"18,9702";"19,8047";"21,5187";"23,292";"26,0614";"46,8225";"54,2527";"57,2902";"55,2612";"44,8824";"43,4393";"53,75";"78,4049";"47,3103";"55,2612";"53,2483";"81,1423";"43,4393";"32,2868";"32,2868";"28,7378";"20,6542";"19,8047";"16,9502";"15,7842";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60650000;2;01/10/2021;;1;1;"44,8824";"8,0437";"14,1723";21;9;1;1;1;;;"8,3344";"8,3344";"8,9288";"9,8523";"15,0264";"9,5403";"8,9288";"10,1686";"8,0437";"12,8476";"12,4984";"16,5577";"8,9288";"11,1424";"10,8137";"8,9288";"10,1686";"30,501";"22,398";"13,5579";"44,8824";"16,5577";"10,8137";"9,2324";"10,8137";"21,9565";"19,8047";"15,0264";"13,5579";"16,169";"15,0264";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60650000;2;01/09/2021;;1;1;"50,2601";"5,6256";"8,7217";26;23;1;1;1;;;"7,7573";"8,3344";"7,7573";"7,7573";"7,7573";"7,4753";"7,4753";"7,4753";"7,1976";"7,1976";"7,1976";"7,1976";"6,3913";"6,1316";"6,6556";"6,6556";"6,6556";"7,1976";"7,4753";"6,1316";"6,1316";"6,1316";"5,6256";"5,6256";"6,1316";"50,2601";"10,1686";"8,9288";"9,5403";"9,2324";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60650000;2;01/08/2021;;1;1;"9,8523";"7,7573";"8,6846";1;28;1;1;1;;;"9,8523";"9,5403";"9,5403";"9,5403";"9,5403";"8,9288";"9,2324";"8,9288";"8,9288";"8,9288";"8,9288";"8,9288";"8,9288";"8,9288";"8,3344";"8,6295";"8,6295";"8,3344";"8,3344";"8,3344";"8,0437";"8,3344";"8,3344";"8,3344";"8,3344";"8,3344";"8,3344";"7,7573";"7,7573";"7,7573";"8,6295";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60650000;2;01/07/2021;;1;1;"12,1533";"9,5403";"10,9927";1;30;1;1;1;;;"12,1533";"12,1533";"11,8123";"11,8123";"11,8123";"11,4753";"11,8123";"11,4753";"11,4753";"11,4753";"10,8137";"11,4753";"10,8137";"11,1424";"10,8137";"11,4753";"11,1424";"11,4753";"10,8137";"10,8137";"10,1686";"10,8137";"10,8137";"10,1686";"10,4891";"10,8137";"10,1686";"10,1686";"9,8523";"9,5403";"9,5403";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60650000;2;01/06/2021;;1;1;"15,4034";"11,4753";"13,3472";16;27;1;1;1;;;"15,0264";"14,2843";"14,2843";"13,9191";"13,2008";"13,5579";"13,2008";"12,8476";"13,5579";"13,2008";"13,5579";"13,9191";"14,2843";"13,9191";"15,0264";"15,4034";"15,0264";"13,5579";"13,2008";"12,8476";"12,8476";"12,4984";"12,8476";"12,4984";"12,1533";"11,8123";"11,4753";"12,1533";"12,1533";"12,1533";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60650000;2;01/05/2021;;1;1;"21,9565";"14,6534";"17,3372";2;31;1;1;1;;;"21,5187";"21,9565";"21,5187";"21,5187";"20,6542";"20,2276";"20,6542";"18,1507";"17,3465";"16,5577";"16,5577";"16,5577";"16,5577";"16,5577";"16,9502";"16,9502";"16,5577";"16,5577";"16,5577";"16,5577";"16,169";"15,7842";"15,7842";"16,169";"15,7842";"15,7842";"15,4034";"15,4034";"15,0264";"15,0264";"14,6534";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60650000;2;01/04/2021;;1;1;"91,727";"19,8047";"32,6639";7;30;1;1;1;;;"24,2006";"36,8455";"29,1765";"26,998";"31,3911";"75,1474";"91,727";"74,0683";"51,252";"40,5844";"35,0063";"33,1879";"30,501";"28,7378";"25,5908";"24,2006";"23,292";"25,1238";"26,5355";"26,0614";"25,1238";"24,2006";"23,7445";"22,8432";"21,9565";"20,6542";"20,6542";"20,6542";"20,6542";"19,8047";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60650000;2;01/03/2021;;1;1;"87,2358";"26,0614";"49,8639";2;31;1;1;1;;;"51,252";"87,2358";"44,4002";"43,4393";"42,4829";"36,3838";"38,7051";"34,0944";"30,9454";"39,6423";"39,6423";"45,8502";"51,7495";"66,0866";"65,5616";"68,725";"76,2299";"70,3188";"77,8599";"68,1955";"65,0376";"63,9923";"62,4314";"58,3106";"43,4393";"32,2868";"30,501";"30,0581";"27,8649";"26,998";"26,0614";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60650000;2;01/02/2021;;1;1;"211,8425";"19,8047";"63,8889";12;1;1;1;1;;;"19,8047";"26,998";"22,8432";"31,3911";"23,292";"69,7866";"46,8225";"42,4829";"45,3658";"52,2481";"36,8455";"211,8425";"53,2483";"67,1392";"63,4711";"54,2527";"61,3954";"63,4711";"42,4829";"153,5004";"69,7866";"77,3157";"77,3157";"73,5301";"80,0449";"110,1658";"54,7564";"57,2902";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
60650000;2;01/01/2021;;1;1;"111,3422";"16,5577";"29,0401";14;31;1;1;1;;;"40,5844";"25,5908";"23,292";"26,0614";"24,2006";"18,9702";"57,7999";"22,398";"29,6165";"35,9233";"29,6165";"21,9565";"21,5187";"111,3422";"27,8649";"33,6405";"29,6165";"26,0614";"32,2868";"45,3658";"26,0614";"18,9702";"18,1507";"17,7467";"19,3855";"18,1507";"22,8432";"21,5187";"19,8047";"17,3465";"16,5577";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
60650000;2;01/12/2020;;1;1;"122,0512";"8,3344";"28,447";25;7;1;1;1;;;"11,8123";"11,8123";"11,4753";"10,8137";"9,8523";"9,2324";"8,3344";"10,4891";"18,5585";"33,1879";"33,6405";"19,8047";"27,4307";"22,398";"31,3911";"14,6534";"14,2843";"14,2843";"40,5844";"15,4034";"82,243";"37,3085";"35,9233";"50,2601";"122,0512";"35,0063";"26,0614";"40,1127";"34,0944";"26,0614";"23,292";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
